id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,_source,_retrieval_date,_endpoint,_schema_version
400548169,2014,1,regular,2014-08-29T00:00:00.000Z,False,True,True,False,32823,3495,Georgia Dome,145,Ole Miss,fbs,SEC,35,"[7, 0, 0, 28]",,1625,1690,68,Boise State,fbs,Mountain West,13,"[0, 3, 3, 7]",,1653,1588,3.29355607419999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547993,2014,1,regular,2014-08-29T02:00:00.000Z,False,True,False,False,30927,3673,Lumen Field,265,Washington State,fbs,Pac-12,38,"[3, 14, 14, 7]",0.9125893830975795,1450,1444,164,Rutgers,fbs,Big Ten,41,"[7, 14, 3, 17]",0.08741061690242047,1429,1435,6.70382213589999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400553383,2014,1,regular,2014-08-29T02:00:00.000Z,False,True,False,False,10371,3935,CEFCU Stadium,23,San José State,fbs,Mountain West,42,"[14, 7, 14, 7]",0.9999555698059409,,,155,North Dakota,fcs,Big Sky,10,"[0, 3, 0, 7]",4.4430194059086325e-05,,,0.3501613633,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548255,2014,1,regular,2014-08-29T02:30:00.000Z,False,True,False,False,52133,3947,Mountain America Stadium,9,Arizona State,fbs,Pac-12,45,"[17, 14, 14, 0]",0.9999532688956798,,,2692,Weber State,fcs,Big Sky,14,"[0, 0, 7, 7]",4.673110432018568e-05,,,0.0848473633000005,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547640,2014,1,regular,2014-08-29T02:50:00.000Z,False,True,False,False,31731,3973,FirstBank Stadium,238,Vanderbilt,fbs,SEC,7,"[0, 7, 0, 0]",0.1175899079548855,1599,1495,218,Temple,fbs,American Athletic,37,"[7, 14, 13, 3]",0.8824100920451146,1455,1559,3.7421833866,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547641,2014,1,regular,2014-08-29T23:00:00.000Z,False,True,False,False,35150,3892,Pratt & Whitney Stadium,41,UConn,fbs,American Athletic,10,"[0, 7, 0, 3]",0.003993853309218082,1428,1388,252,BYU,fbs,FBS Independents,35,"[14, 14, 0, 7]",0.9960061466907819,1655,1695,2.7875415673,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547815,2014,1,regular,2014-08-29T23:30:00.000Z,False,True,False,False,41189,1964,JMA Wireless Dome,183,Syracuse,fbs,ACC,27,"[7, 3, 7, 0, 3, 7]",0.22037707803785347,,,222,Villanova,fcs,CAA,26,"[0, 7, 7, 3, 3, 6]",0.7796229219621466,,,7.37332673409999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548003,2014,1,regular,2014-08-29T23:30:00.000Z,False,True,False,False,17215,3796,Houchens Industries-L.T. Smith Stadium,98,Western Kentucky,fbs,Conference USA,59,"[14, 17, 14, 14]",0.9984383060216363,1469,1572,189,Bowling Green,fbs,Mid-American,31,"[0, 10, 14, 7]",0.0015616939783636985,1695,1592,3.30163333089999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547952,2014,1,regular,2014-08-29T23:30:00.000Z,False,True,False,False,75127,3936,Spartan Stadium,127,Michigan State,fbs,Big Ten,45,"[21, 17, 7, 0]",0.9999600408058137,,,55,Jacksonville State,fcs,OVC,7,"[0, 0, 7, 0]",3.9959194186312e-05,,,0.2224963838,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548171,2014,1,regular,2014-08-30T01:00:00.000Z,False,True,True,False,63363,3937,Sports Authority Field at Mile High,38,Colorado,fbs,Pac-12,17,"[7, 3, 7, 0]",0.014171725046246602,1239,1242,36,Colorado State,fbs,Mountain West,31,"[0, 7, 7, 17]",0.9858282749537534,1559,1556,4.7176177095,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547644,2014,1,regular,2014-08-30T01:00:00.000Z,False,True,False,False,40755,4728,TDECU Stadium,248,Houston,fbs,American Athletic,7,"[0, 0, 0, 7]",0.004812813549078435,1612,1542,2636,UTSA,fbs,Conference USA,27,"[7, 7, 10, 3]",0.9951871864509215,1451,1521,4.9561921712,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548177,2014,1,regular,2014-08-30T02:30:00.000Z,False,True,False,False,50103,3619,Arizona Stadium,12,Arizona,fbs,Pac-12,58,"[14, 10, 24, 10]",0.9999733340834178,1601,1704,2439,UNLV,fbs,Mountain West,13,"[0, 6, 7, 0]",2.6665916582180316e-05,1374,1271,2.8632631514,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547642,2014,1,regular,2014-08-30T12:30:00.000Z,False,True,True,False,53304,4737,Croke Park Stadium,2116,UCF,fbs,American Athletic,24,"[0, 3, 7, 14]",0.15805505480138993,1721,1716,213,Penn State,fbs,Big Ten,26,"[7, 3, 10, 6]",0.8419449451986101,1577,1582,7.0243004109,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548010,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,27133,3803,Legion Field,5,UAB,fbs,Conference USA,48,"[17, 7, 14, 10]",0.9999242178403273,1081,1230,2653,Troy,fbs,Sun Belt,10,"[7, 3, 0, 0]",7.578215967274371e-05,1339,1190,2.84037649,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547943,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,106811,3558,Michigan Stadium,130,Michigan,fbs,Big Ten,52,"[14, 21, 14, 3]",0.9994738244654702,1668,1739,2026,App State,fbs,Sun Belt,14,"[0, 0, 7, 7]",0.0005261755345298269,1383,1312,0.2166280697,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547988,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,37031,3907,Ross-Ade Stadium,2509,Purdue,fbs,Big Ten,43,"[7, 16, 14, 6]",0.9899818020905746,1249,1263,2711,Western Michigan,fbs,Mid-American,34,"[7, 7, 14, 6]",0.010018197909425375,1235,1221,6.3715614153,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547808,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,40549,3752,Acrisure Stadium,221,Pittsburgh,fbs,ACC,62,"[21, 21, 13, 7]",,,,48,Delaware,fcs,CAA,0,"[0, 0, 0, 0]",,,,,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547820,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,44749,3923,Scott Stadium,258,Virginia,fbs,ACC,20,"[0, 10, 7, 3]",0.1319547048139033,1298,1316,26,UCLA,fbs,Pac-12,28,"[0, 21, 7, 0]",0.8680452951860966,1748,1730,6.12967389849999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547982,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,True,False,57579,3814,M&T Bank Stadium,2426,Navy,fbs,FBS Independents,17,"[0, 7, 7, 3]",0.1278787544176819,1525,1520,194,Ohio State,fbs,Big Ten,34,"[3, 3, 14, 14]",0.8721212455823181,1831,1836,3.8017666658,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547928,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,0,3793,Kinnick Stadium,2294,Iowa,fbs,Big Ten,31,"[7, 10, 7, 7]",0.8708805436648636,,,2460,Northern Iowa,fcs,MVFC,23,"[3, 10, 7, 3]",0.12911945633513644,,,4.1117239814,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548400,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,50398,3683,Kroger Field,96,Kentucky,fbs,SEC,59,"[14, 21, 17, 7]",0.9999937219973858,,,2630,UT Martin,fcs,OVC,14,"[0, 0, 0, 14]",6.278002614212852e-06,,,0.5280715345,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547916,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,38006,3830,"Memorial Stadium (Bloomington, IN)",84,Indiana,fbs,Big Ten,28,"[14, 7, 0, 7]",0.966941847755806,,,282,Indiana State,fcs,MVFC,10,"[3, 0, 7, 0]",0.03305815224419395,,,0.909536956499999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547904,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,36234,3832,"Memorial Stadium (Champaign, IL)",356,Illinois,fbs,Big Ten,28,"[0, 7, 0, 21]",0.9963918234869577,,,2754,Youngstown State,fcs,MVFC,17,"[3, 3, 3, 8]",0.0036081765130423493,,,7.5631558444,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547840,2014,1,regular,2014-08-30T16:00:00.000Z,False,True,False,False,54800,3772,Jack Trice Stadium,66,Iowa State,fbs,Big 12,14,"[7, 7, 0, 0]",0.007274812396909701,,,2449,North Dakota State,fcs,MVFC,34,"[0, 17, 10, 7]",0.9927251876030903,,,5.5341189181,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547772,2014,1,regular,2014-08-30T16:30:00.000Z,False,True,False,False,45403,721,Bobby Dodd Stadium,59,Georgia Tech,fbs,ACC,38,"[7, 3, 14, 14]",0.9996363985644093,,,2747,Wofford,fcs,Southern,19,"[3, 6, 3, 7]",0.0003636014355906658,,,1.7747204945,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547802,2014,1,regular,2014-08-30T16:30:00.000Z,False,True,False,False,54273,3670,Carter-Finley Stadium,152,NC State,fbs,ACC,24,"[3, 0, 7, 14]",0.37695279672950527,1411,1414,290,Georgia Southern,fbs,Sun Belt,23,"[7, 10, 3, 3]",0.6230472032704948,1493,1490,7.2904598559,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548093,2014,1,regular,2014-08-30T18:00:00.000Z,False,True,False,False,9659,3919,Scheumann Stadium,2050,Ball State,fbs,Mid-American,30,"[10, 10, 10, 0]",0.9989811831462563,,,2142,Colgate,fcs,Patriot,10,"[0, 7, 0, 3]",0.0010188168537437203,,,0.6951144608,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548170,2014,1,regular,2014-08-30T18:00:00.000Z,False,True,False,False,32038,3713,Falcon Stadium,2005,Air Force,fbs,Mountain West,44,"[9, 14, 14, 7]",0.998604785476306,,,2447,Nicholls,fcs,Southland,16,"[6, 3, 0, 7]",0.001395214523693955,,,1.48728272449999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548174,2014,1,regular,2014-08-30T19:00:00.000Z,False,True,False,False,21021,3816,Mackay Stadium,2440,Nevada,fbs,Mountain West,28,"[0, 7, 14, 7]",0.9920029943325517,,,253,Southern Utah,fcs,Big Sky,19,"[0, 0, 6, 13]",0.00799700566744832,,,2.95001218499999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547728,2014,1,regular,2014-08-30T19:00:00.000Z,False,True,False,False,30479,3738,Gillette Stadium,113,Massachusetts,fbs,Mid-American,7,"[0, 0, 7, 0]",0.0041638130626593505,1079,1058,103,Boston College,fbs,ACC,30,"[0, 6, 14, 10]",0.9958361869373407,1439,1460,2.6215901026,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547835,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,True,False,70502,3495,Georgia Dome,333,Alabama,fbs,SEC,33,"[3, 17, 10, 3]",0.9906527359372408,1909,1899,277,West Virginia,fbs,Big 12,23,"[3, 14, 3, 3]",0.009347264062759209,1451,1461,6.1420579175,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547936,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,False,False,45080,3665,SECU Stadium,120,Maryland,fbs,Big Ten,52,"[17, 7, 21, 7]",0.9996391559493215,1484,1614,256,James Madison,fcs,CAA,7,"[0, 0, 0, 7]",0.00036084405067848824,1447,1317,0.447555832999998,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547968,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,False,False,91441,3834,"Memorial Stadium (Lincoln, NE)",158,Nebraska,fbs,Big Ten,55,"[14, 17, 17, 7]",0.9999549730573547,1599,1720,2226,Florida Atlantic,fbs,Conference USA,7,"[7, 0, 0, 0]",4.502694264529872e-05,1425,1304,2.36322840269999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548008,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,False,False,80795,3855,Notre Dame Stadium,87,Notre Dame,fbs,FBS Independents,48,"[14, 14, 10, 10]",0.9995990666657618,1683,1746,242,Rice,fbs,Conference USA,17,"[7, 3, 0, 7]",0.0004009333342381849,1514,1451,2.56061715789999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547975,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,False,False,34228,3911,Ryan Field,77,Northwestern,fbs,Big Ten,24,"[0, 7, 14, 3]",0.09808443775606712,1547,1507,25,California,fbs,Pac-12,31,"[14, 10, 7, 0]",0.9019155622439329,1230,1270,4.322898952,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548401,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,False,False,60589,3838,Memorial Stadium,142,Missouri,fbs,SEC,38,"[21, 0, 7, 10]",0.9885728471620622,,,2571,South Dakota State,fcs,MVFC,18,"[7, 3, 8, 0]",0.011427152837937826,,,2.0630969957,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548005,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,False,False,19005,3996,Yager Stadium,193,Miami (OH),fbs,Mid-American,27,"[0, 3, 17, 7]",0.12871065695596498,1073,1088,276,Marshall,fbs,Conference USA,42,"[14, 14, 0, 14]",0.871289343044035,1627,1612,3.62509829859999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548094,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,False,False,20329,3965,UB Stadium,2084,Buffalo,fbs,Mid-American,38,"[14, 7, 3, 14]",0.9800989530943272,,,2184,Duquesne,fcs,NEC,28,"[0, 7, 14, 7]",0.019901046905672848,,,3.6671564763,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548007,2014,1,regular,2014-08-30T19:30:00.000Z,False,True,False,False,20118,3918,S.B. Ballard Stadium,295,Old Dominion,fbs,Conference USA,41,"[7, 21, 13, 0]",0.989993939176885,,,2261,Hampton,fcs,MEAC,28,"[0, 14, 7, 7]",0.010006060823114948,,,1.5496679936,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548179,2014,1,regular,2014-08-30T20:00:00.000Z,False,True,False,False,25243,3984,War Memorial Stadium,2751,Wyoming,fbs,Mountain West,17,"[3, 0, 14, 0]",0.49867554117824,,,149,Montana,fcs,Big Sky,12,"[0, 6, 0, 6]",0.50132445882176,,,5.52651683989999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547825,2014,1,regular,2014-08-30T20:00:00.000Z,False,True,False,False,62722,3799,Lane Stadium,259,Virginia Tech,fbs,ACC,34,"[7, 10, 10, 7]",0.999895452664898,,,2729,William & Mary,fcs,CAA,9,"[3, 3, 3, 0]",0.00010454733510201208,,,1.0216202584,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548258,2014,1,regular,2014-08-30T20:00:00.000Z,False,True,False,False,40309,3893,Reser Stadium,204,Oregon State,fbs,Pac-12,29,"[6, 7, 13, 3]",0.9966602556921536,,,2502,Portland State,fcs,Big Sky,14,"[0, 14, 0, 0]",0.0033397443078464484,,,1.16666252329999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548259,2014,1,regular,2014-08-30T20:00:00.000Z,False,True,False,False,49509,3940,Stanford Stadium,24,Stanford,fbs,Pac-12,45,"[14, 24, 0, 7]",,,,302,UC Davis,fcs,Big Sky,0,"[0, 0, 0, 0]",,,,0.0098962721000001,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548398,2014,1,regular,2014-08-30T20:00:00.000Z,False,True,False,True,87451,3785,Jordan-Hare Stadium,2,Auburn,fbs,SEC,45,"[14, 7, 14, 10]",0.9986560336454717,1729,1757,8,Arkansas,fbs,SEC,21,"[7, 14, 0, 0]",0.0013439663545282698,1427,1399,1.90370756969999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547740,2014,1,regular,2014-08-30T21:30:00.000Z,False,True,False,False,92746,3917,Sanford Stadium,61,Georgia,fbs,SEC,45,"[14, 7, 3, 21]",0.981733617301045,1747,1811,228,Clemson,fbs,ACC,21,"[7, 14, 0, 0]",0.018266382698954975,1785,1721,6.4694213274,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547795,2014,1,regular,2014-08-30T22:00:00.000Z,False,True,False,False,51000,3787,Kenan Stadium,153,North Carolina,fbs,ACC,56,"[14, 7, 28, 7]",0.9981689049712024,1718,1760,2335,Liberty,fcs,Big South,29,"[7, 8, 7, 7]",0.0018310950287976357,1470,1428,1.6726457429,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548097,2014,1,regular,2014-08-30T22:00:00.000Z,False,True,False,True,22754,3696,Dix Stadium,2309,Kent State,fbs,Mid-American,14,"[7, 0, 0, 7]",0.07214188855459326,1423,1412,195,Ohio,fbs,Mid-American,17,"[7, 7, 0, 3]",0.9278581114454068,1320,1331,6.0850847065,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547751,2014,1,regular,2014-08-30T22:00:00.000Z,False,True,False,False,0,3982,Wallace Wade Stadium,150,Duke,fbs,ACC,52,"[7, 21, 10, 14]",0.9998824038005258,,,2210,Elon,fcs,CAA,13,"[3, 3, 0, 7]",0.000117596199474157,,,0.178921691099999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548095,2014,1,regular,2014-08-30T22:00:00.000Z,False,True,False,False,0,3912,Rynearson Stadium,2199,Eastern Michigan,fbs,Mid-American,31,"[14, 7, 7, 3]",,,,2415,Morgan State,fcs,MEAC,28,"[7, 14, 7, 0]",,,,,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548406,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,36170,3666,Cajun Field,309,Louisiana,fbs,Sun Belt,45,"[10, 14, 7, 14]",0.9996207328979709,,,2582,Southern,fcs,SWAC,6,"[0, 0, 6, 0]",0.0003792671020290683,,,0.2173186043,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547837,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,40094,3616,Amon G. Carter Stadium,2628,TCU,fbs,Big 12,48,"[14, 10, 10, 14]",0.9995745672925325,,,2535,Samford,fcs,Southern,14,"[0, 7, 0, 7]",0.00042543270746753237,,,0.2306459519,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548175,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,True,False,30761,3932,Qualcomm Stadium,21,San Diego State,fbs,Mountain West,38,"[14, 10, 7, 7]",0.9998709276652709,,,2464,Northern Arizona,fcs,Big Sky,7,"[0, 0, 7, 0]",0.00012907233472914115,,,0.834171693299999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547838,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,60778,3784,Jones AT&T Stadium,2641,Texas Tech,fbs,Big 12,42,"[7, 14, 7, 14]",0.9462703041621353,,,2110,Central Arkansas,fcs,Southland,35,"[3, 13, 5, 14]",0.05372969583786469,,,2.4810814894,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548006,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,15605,3725,"Johnny ""Red"" Floyd Stadium",2393,Middle Tennessee,fbs,Conference USA,61,"[20, 14, 20, 7]",0.999996758199159,,,2542,Savannah State,fcs,MEAC,7,"[0, 0, 0, 7]",3.241800840991793e-06,,,0.0382170222000003,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547645,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,27361,3805,Simmons Bank Liberty Stadium,235,Memphis,fbs,American Athletic,63,"[21, 21, 14, 7]",0.9999969157827351,,,2046,Austin Peay,fcs,OVC,0,"[0, 0, 0, 0]",3.0842172649148125e-06,,,0.100923502099999,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400547646,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,31642,3886,Raymond James Stadium,58,South Florida,fbs,American Athletic,36,"[3, 13, 7, 13]",0.2812108421991219,,,2717,Western Carolina,fcs,Southern,31,"[14, 3, 0, 14]",0.718789157800878,,,3.9564142458,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548405,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,26143,3625,Centennial Bank Stadium,2032,Arkansas State,fbs,Sun Belt,37,"[10, 3, 10, 14]",0.9994968022288672,,,147,Montana State,fcs,Big Sky,10,"[7, 0, 3, 0]",0.000503197771132835,,,4.1009698771,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548004,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,14053,218,FIU Stadium,2229,Florida International,fbs,Conference USA,12,"[0, 6, 0, 6]",0.2723182069815813,,,2065,Bethune-Cookman,fcs,MEAC,14,"[0, 7, 0, 7]",0.7276817930184187,,,7.6454637345,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
400548407,2014,1,regular,2014-08-30T23:00:00.000Z,False,True,False,False,17813,3644,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,65,"[14, 28, 9, 14]",0.9999973995297075,,,2029,Arkansas-Pine Bluff,fcs,SWAC,0,"[0, 0, 0, 0]",2.6004702925463974e-06,,,0.2712575534,,,,CollegeFootballData.com API,2026-08-31T17:31:53.147673+00:00,/games,1.3
