season,date_raw,away_team_raw,home_team_raw,away_final,home_final,away_open_raw,away_close_raw,home_open_raw,home_close_raw,closing_spread_parsed,opening_spread_parsed,spread_ambiguous_flag,away_ml,home_ml,_source,_retrieval_date,_endpoint,_schema_version
2015,903,SouthCarolina,NorthCarolina,17,13,1,1.5,63.5,62,1.5,1.0,False,-121,101,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,FloridaIntl,CentralFlorida,15,14,47,44.5,16.5,11,11.0,16.5,False,335,-415,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,OklahomaState,CentralMichigan,24,13,19,21,56,57.5,21.0,19.0,False,-1200,800,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,Michigan,Utah,17,24,46.5,44,4.5,5,5.0,4.5,False,180,-210,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,TCU,MinnesotaU,23,17,14,16,58.5,57.5,16.0,14.0,False,-725,525,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,Duke,Tulane,37,7,11,5.5,48,52,5.5,11.0,False,-240,200,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,Ohio,Idaho,45,28,10,6.5,54.5,57,6.5,10.0,False,-250,210,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,TexSanAntonio,ArizonaU,32,42,54,59,32,33.5,33.5,32.0,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,Colorado,Hawaii,20,28,8,7,57.5,60.5,7.0,8.0,False,-276,220,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,WesternKentucky,Vanderbilt,14,12,66.5,2,2.5,60,2.0,2.5,False,-130,110,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,Elon,WakeForest,3,41,NL,NL,27,27,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,VMI,BallState,36,48,NL,NL,30,34,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,AlcornSt,GeorgiaTech,6,69,NL,NL,40,41,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,Villanova,Connecticut,15,20,6,6.5,NL,NL,,,False,-270,230,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,SouthernUtah,UtahState,9,12,NL,NL,30,32,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,UCDavis,Nevada,17,31,NL,NL,22.5,24,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,NewHampshire,SanJoseState,13,43,NL,NL,2,7,,,False,250,-300,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,903,AbileneChristian,FresnoState,13,34,NL,NL,19.5,21,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,904,Baylor,SMU,56,21,34,37,73.5,69.5,37.0,34.0,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,904,Charlotte,GeorgiaState,23,20,73,68,4.5,7,7.0,4.5,False,250,-310,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,904,MichiganState,WesternMichigan,37,24,18.5,16.5,60,55.5,16.5,18.5,False,-900,600,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,904,WashingtonU,BoiseState,13,16,57.5,53,10.5,13,13.0,10.5,False,380,-475,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,904,Fordham,Army,37,35,NL,NL,5.5,14,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,904,RhodeIsland,Syracuse,0,47,NL,NL,33.5,33.5,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,904,WeberSt,OregonState,7,26,NL,NL,28,28,,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,OldDominion,EasternMichigan,38,34,7,7,66.5,59.5,7.0,7.0,False,-260,210,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,NewMexicoState,Florida,13,61,57.5,54,36,34,34.0,36.0,False,6125,-15625,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,PennState,Temple,10,27,6,7,38.5,54.5,7.0,6.0,False,-260,220,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,FloridaAtlantic,Tulsa,44,47,62,68,6,4.5,4.5,6.0,False,165,-190,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Virginia,UCLA,16,34,54,52,17,17.5,17.5,17.0,False,725,-975,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Stanford,Northwestern,6,16,12,10,45,48,10.0,12.0,False,-395,315,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Louisville,Auburn,24,31,58,54,10.5,10.5,10.5,10.5,False,355,-445,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,ArizonaState,TexasA&M,17,38,66,65,3,3,3.0,3.0,False,140,-160,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,BYU,Nebraska,33,28,65,57.5,6,5,5.0,6.0,False,185,-215,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Troy,NCState,21,49,59.5,61.5,25,25,25.0,25.0,False,1440,-2290,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,UNLV,NoIllinois,30,38,61.5,61.5,20.5,21.5,21.5,20.5,False,1050,-1500,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Akron,Oklahoma,3,41,55.5,56.5,30.5,31,31.0,30.5,False,4265,-10265,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,BowlingGreen,TennesseeU,30,59,60,67.5,21,22,22.0,21.0,False,1065,-1515,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,ULLafayette,Kentucky,33,40,60,58,13.5,17,17.0,13.5,False,595,-770,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,UTEP,Arkansas,13,48,50.5,50,33,31.5,31.5,33.0,False,3875,-9375,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,GeorgiaSouthern,WestVirginia,0,44,60,55,19,16,16.0,19.0,False,630,-880,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Texas,NotreDame,3,38,54.5,48,8.5,9,9.0,8.5,False,285,-355,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,TexasState,FloridaState,16,59,59.5,60,29.5,27.5,27.5,29.5,False,2410,-4910,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Wisconsin,Alabama,17,35,52.5,44.5,9.5,12,12.0,9.5,False,465,-590,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,MississippiSt,SouthernMiss,34,16,23,20.5,56.5,61.5,20.5,23.0,False,-1345,945,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,ArkansasState,USC,6,55,66,66.5,28,27,27.0,28.0,False,2185,-3735,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,KentState,Illinois,3,52,53,54,13.5,12.5,12.5,13.5,False,400,-525,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,SouthDakotaSt,Kansas,41,38,NL,2,3,48.5,2.0,,False,-127,113,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,NorfolkSt,Rutgers,13,63,NL,45.5,35.5,35.5,35.5,,False,13000,-27000,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,IllinoisSt,Iowa,14,31,NL,59,10.5,10,10.0,,False,299,-341,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Richmond,Maryland,21,50,NL,59.5,19,22,22.0,,False,1190,-1610,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Colgate,Navy,10,48,NL,50.5,27,26.5,26.5,,False,3092,-5158,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,TennesseeMartin,Mississippi,3,76,NL,54,38.5,43,43.0,,False,42250,-87750,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Wofford,Clemson,10,49,NL,58,37.5,35.5,35.5,,False,13000,-27000,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,YoungstownSt,PittsburghU,37,45,NL,55,16,16.5,16.5,,False,645,-855,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Maine,BostonCollege,3,24,NL,46,26.5,26.5,26.5,,False,3092,-5158,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,PortlandSt,WashingtonState,24,17,NL,67,30,31,31.0,,False,6412,-11838,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,GardnerWebb,SouthAlabama,23,33,NL,40,23,21.5,21.5,,False,1247,-1703,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Albany,BuffaloU,14,51,NL,62.5,14,13,13.0,,False,336,-389,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,MorganSt,AirForce,7,63,NL,60,32.5,35,35.0,,False,14300,-29700,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,NorthDakota,Wyoming,24,13,NL,47,18.5,18.5,18.5,,False,760,-1040,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,SavannahSt,ColoradoState,13,65,NL,66,51,51,51.0,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Presbyterian,MiamiOhio,7,26,NL,39.5,9,13.5,13.5,,False,444,-531,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Howard,AppalachianSt,0,49,NL,61,33,37,37.0,,False,14300,-29700,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Wagner,Rice,16,56,NL,45.5,30.5,28,28.0,,False,4250,-7750,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,SEMissouriSt,Missouri,3,34,NL,55,41,40.5,40.5,,False,42250,-87750,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,SoIllinois,Indiana,47,48,NL,58.5,17.5,20.5,20.5,,False,1247,-1703,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Grambling,California,14,73,NL,73.5,43,45.5,45.5,,False,NL,NL,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Towson,EastCarolina,20,28,NL,58,30.5,28,28.0,,False,3600,-6400,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Southern,LouisianaTech,15,62,NL,63,40,39,39.0,,False,29250,-60750,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,SamHoustonSt,TexasTech,45,59,NL,73.5,19.5,14,14.0,,False,444,-531,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,FloridaA&M,SouthFlorida,3,51,NL,39.5,28,28.5,28.5,,False,3887,-6863,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,MissouriSt,Memphis,7,63,NL,54.5,26,24,24.0,,False,1725,-2775,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,JacksonSt,MiddleTennSt,14,70,NL,57.5,38,39.5,39.5,,False,26000,-54000,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,AlabamaA&M,CincinnatiU,10,52,NL,60,45,46.5,46.5,,False,91000,-87750,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,SouthDakota,KansasState,0,34,NL,49,37,36.5,36.5,,False,14300,-29700,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,EastWashington,Oregon,42,61,NL,78.5,34,35.5,35.5,,False,11400,-22600,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,NorthernIowa,IowaState,7,31,NL,60,7,14.5,14.5,,False,472,-578,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,TennesseeTech,HoustonU,24,52,NL,55,37,37,37.0,,False,16900,-35100,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,Miss.ValleySt,NewMexico,0,66,NL,59,42.5,42,42.0,,False,42250,-87750,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,905,SanDiego,SanDiegoState,3,37,NL,46.5,36.5,36.5,36.5,,False,15600,-32400,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,906,Purdue,Marshall,31,41,63,60.5,8.5,7,7.0,8.5,False,225,-275,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,907,OhioState,VirginiaTech,42,24,14,13.5,53.5,52,13.5,14.0,False,-650,500,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,910,LouisianaTech,WesternKentucky,38,41,67,2.5,2,63.5,2.5,2.0,False,-140,120,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,911,MiamiFlorida,FloridaAtlantic,44,20,17,17.5,67.5,56.5,17.5,17.0,False,-1200,800,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,911,UtahState,Utah,14,24,47,44,12,11.5,11.5,12.0,False,380,-480,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,SouthFlorida,FloridaState,14,34,52,53.5,27.5,28.5,28.5,27.5,False,2870,-6370,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,WesternMichigan,GeorgiaSouthern,17,43,4,5,56,56.5,5.0,4.0,False,-215,185,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,BuffaloU,PennState,14,27,49,47.5,18.5,17,17.0,18.5,False,680,-930,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,Army,Connecticut,17,22,48,47.5,6.5,7,7.0,6.5,False,230,-280,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,EastCarolina,Florida,24,31,56,53.5,15,20.5,20.5,15.0,False,910,-1260,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,HoustonU,Louisville,34,31,53.5,56,11.5,13.5,13.5,11.5,False,450,-575,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,FresnoState,Mississippi,21,73,56,56,26.5,32,32.0,26.5,False,5355,-13355,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,Temple,CincinnatiU,34,26,51,55.5,7.5,6,6.0,7.5,False,200,-235,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,LSU,MississippiSt,21,19,2,3.5,48,53,3.5,2.0,False,-175,155,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,MiamiOhio,Wisconsin,0,58,53,52,33,31,31.0,33.0,False,4015,-9515,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,KansasState,TexSanAntonio,30,3,20,14,51.5,50,14.0,20.0,False,-620,470,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,Marshall,Ohio,10,21,4,3,60.5,53,3.0,4.0,False,-150,130,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,Hawaii,OhioState,0,38,59.5,66,39,42.5,42.5,39.0,False,39000,-81000,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,WakeForest,Syracuse,17,30,43.5,41,6,4,4.0,6.0,False,165,-190,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,AppalachianSt,Clemson,10,41,58,57,19,18.5,18.5,19.0,False,830,-1130,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,Missouri,ArkansasState,27,20,13,9.5,57,54.5,9.5,13.0,False,-400,320,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,EasternMichigan,Wyoming,48,29,57,52,14,11,11.0,14.0,False,330,-420,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,Massachusetts,Colorado,14,48,62,61,13.5,13,13.0,13.5,False,410,-535,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,MinnesotaU,ColoradoState,23,20,4.5,4,54,60,4.0,4.5,False,-185,160,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,OregonState,Michigan,7,35,49.5,46,14,13.5,13.5,14.0,False,475,-625,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,Tulane,GeorgiaTech,10,65,54.5,60,29,32.5,32.5,29.0,False,5370,-13370,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,Georgia,Vanderbilt,31,14,19,18,56,49,18.0,19.0,False,-975,725,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,BoiseState,BYU,24,35,2,2,56.5,56,2.0,2.0,False,-135,115,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
2015,912,NotreDame,Virginia,34,27,10,13.5,51.5,47,13.5,10.0,False,-585,460,sportsbookreviewsonline.com,2026-08-31T17:40:29.659301+00:00,https://www.sportsbookreviewsonline.com/scoresoddsarchives/ncaa-football-2015-16,1.3
