game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
400869193,2016,Utah State,Arkansas State,2016-09-17,8.0,9.5,1.5,verified,,8.0,,sbro_heuristic_only_unvalidated
400869000,2016,Tennessee,Ohio,2016-09-17,27.5,27.0,0.5,verified,,27.5,,sbro_heuristic_only_unvalidated
400869281,2016,Bowling Green,Middle Tennessee,2016-09-17,3.5,6.5,3.0,source_variance,,3.0,,sbro_heuristic_only_unvalidated
400869195,2016,Toledo,Fresno State,2016-09-17,20.0,22.5,2.5,source_variance,,21.0,,sbro_heuristic_only_unvalidated
400868959,2016,Massachusetts,Florida International,2016-09-17,1.0,1.5,0.5,verified,,0.0,,sbro_heuristic_only_unvalidated
400869282,2016,Kent State,Monmouth,2016-09-17,13.0,15.0,2.0,verified,,,,
400869283,2016,Miami (OH),Western Kentucky,2016-09-17,15.0,18.0,3.0,source_variance,,15.0,,sbro_heuristic_only_unvalidated
400869350,2016,Charlotte,Elon,2016-09-10,9.0,22.0,13.0,source_conflict,,,,
400868995,2016,Kentucky,New Mexico State,2016-09-17,21.5,22.0,0.5,verified,,18.5,,sbro_heuristic_only_unvalidated
400869191,2016,Colorado State,Northern Colorado,2016-09-17,22.0,21.5,0.5,verified,,,,
400869280,2016,Charlotte,Eastern Michigan,2016-09-17,1.5,1.5,0.0,verified,,0.0,,sbro_heuristic_only_unvalidated
400869186,2016,New Mexico State,New Mexico,2016-09-11,11.5,11.0,0.5,verified,,11.0,,sbro_heuristic_only_unvalidated
400869197,2016,Northern Illinois,San Diego State,2016-09-17,8.0,,,single_source,,,,
400876040,2016,Toledo,App State,2016-12-17,2.5,1.0,1.5,verified,,1.5,,sbro_heuristic_only_unvalidated
400869002,2016,Alabama,Kent State,2016-09-24,41.5,42.5,1.0,verified,,43.0,,sbro_heuristic_only_unvalidated
400869200,2016,Minnesota,Colorado State,2016-09-24,15.5,17.0,1.5,verified,,14.5,,sbro_heuristic_only_unvalidated
400869815,2016,Arkansas State,Central Arkansas,2016-09-24,15.5,16.5,1.0,verified,,,,
400869820,2016,New Mexico State,Louisiana,2016-10-02,8.0,5.0,3.0,source_variance,,6.5,,sbro_heuristic_only_unvalidated
400868967,2016,Hawai'i,Massachusetts,2016-11-27,10.5,8.5,2.0,verified,,9.0,,sbro_heuristic_only_unvalidated
400926942,2016,Washington,Colorado,2016-12-03,6.0,,,single_source,,,,
400926941,2016,Ohio,Western Michigan,2016-12-03,17.0,16.5,0.5,verified,,19.0,,sbro_heuristic_only_unvalidated
400926943,2016,Florida,Alabama,2016-12-03,21.5,23.5,2.0,verified,,21.5,,sbro_heuristic_only_unvalidated
400926944,2016,Virginia Tech,Clemson,2016-12-04,8.5,11.0,2.5,source_variance,,9.5,,sbro_heuristic_only_unvalidated
400876109,2016,Iowa,Florida,2017-01-02,2.0,1.5,0.5,verified,,2.0,,sbro_heuristic_only_unvalidated
400876570,2016,Alabama,Clemson,2017-01-10,6.0,6.0,0.0,verified,,6.0,,sbro_heuristic_only_unvalidated
400876044,2016,Wyoming,BYU,2016-12-22,7.5,10.0,2.5,source_variance,,8.0,,sbro_heuristic_only_unvalidated
400876047,2016,Navy,Louisiana Tech,2016-12-23,1.0,8.0,7.0,source_variance,,3.0,,sbro_heuristic_only_unvalidated
400876048,2016,Troy,Ohio,2016-12-24,5.0,6.0,1.0,verified,,4.0,,sbro_heuristic_only_unvalidated
400876091,2016,Boston College,Maryland,2016-12-26,1.0,1.0,0.0,verified,,0.0,,sbro_heuristic_only_unvalidated
400876092,2016,Vanderbilt,NC State,2016-12-26,4.0,6.0,2.0,verified,,3.5,,sbro_heuristic_only_unvalidated
400876094,2016,Wake Forest,Temple,2016-12-27,12.5,10.5,2.0,verified,,13.0,,sbro_heuristic_only_unvalidated
400876093,2016,North Texas,Army,2016-12-27,9.5,10.5,1.0,verified,,10.0,,sbro_heuristic_only_unvalidated
400876098,2016,Miami,West Virginia,2016-12-28,1.5,3.0,1.5,verified,,1.5,,sbro_heuristic_only_unvalidated
400903226,2016,Utah,Indiana,2016-12-29,6.5,3.5,3.0,source_variance,,8.0,,sbro_heuristic_only_unvalidated
400876097,2016,Northwestern,Pittsburgh,2016-12-28,3.0,4.0,1.0,verified,,4.0,,sbro_heuristic_only_unvalidated
400876099,2016,Kansas State,Texas A&M,2016-12-29,2.5,4.0,1.5,verified,,2.5,,sbro_heuristic_only_unvalidated
400876102,2016,Colorado,Oklahoma State,2016-12-30,2.0,3.0,1.0,verified,,2.5,,sbro_heuristic_only_unvalidated
400869274,2016,Kent State,North Carolina A&T,2016-09-10,13.5,11.5,2.0,verified,,,,
400869353,2016,Marshall,Morgan State,2016-09-10,41.5,42.5,1.0,verified,,,,
400869819,2016,Idaho,Troy,2016-10-01,13.5,15.0,1.5,verified,,12.0,,sbro_heuristic_only_unvalidated
400869370,2016,Charlotte,Old Dominion,2016-10-01,7.5,9.5,2.0,verified,,9.5,,sbro_heuristic_only_unvalidated
400868914,2016,Duke,Army,2016-10-08,6.0,5.0,1.0,verified,,4.0,,sbro_heuristic_only_unvalidated
400869725,2016,Idaho,Montana State,2016-09-02,7.0,14.5,7.5,source_conflict,,,,
400869569,2016,South Florida,UCF,2016-11-26,9.5,11.5,2.0,verified,,10.0,,sbro_heuristic_only_unvalidated
400868920,2016,Army,Morgan State,2016-11-19,43.5,44.5,1.0,verified,,,,
400869006,2016,Missouri,Delaware State,2016-09-24,50.5,53.5,3.0,source_variance,,,,
400869011,2016,Arkansas,Alcorn State,2016-10-01,53.0,50.0,3.0,source_variance,,,,
400869265,2016,Arkansas State,Toledo,2016-09-03,2.5,4.5,2.0,verified,,1.5,,sbro_heuristic_only_unvalidated
400869181,2016,Nevada,Cal Poly,2016-09-03,19.0,22.0,3.0,source_variance,,,,
400869833,2016,Georgia State,UT Martin,2016-10-22,12.5,13.0,0.5,verified,,,,
400869034,2016,Vanderbilt,Tennessee State,2016-10-22,27.5,27.5,0.0,verified,,28.0,,sbro_heuristic_only_unvalidated
400869056,2016,Alabama,Chattanooga,2016-11-20,48.5,48.5,0.0,verified,,,,
400869057,2016,Auburn,Alabama A&M,2016-11-20,52.0,54.0,2.0,verified,,,,
400869496,2016,North Carolina,The Citadel,2016-11-19,24.0,23.5,0.5,verified,,,,
400869060,2016,Kentucky,Austin Peay,2016-11-19,43.0,46.5,3.5,source_variance,,41.5,,sbro_heuristic_only_unvalidated
400869656,2016,Iowa,North Dakota State,2016-09-17,14.5,14.5,0.0,verified,,,,
400868975,2016,Mississippi State,South Alabama,2016-09-03,34.0,28.0,6.0,source_variance,,33.5,,sbro_heuristic_only_unvalidated
400869176,2016,Louisiana,Boise State,2016-09-03,18.0,18.5,0.5,verified,,20.0,,sbro_heuristic_only_unvalidated
400869264,2016,Ohio,Texas State,2016-09-03,19.0,17.5,1.5,verified,,18.5,,sbro_heuristic_only_unvalidated
400869266,2016,Akron,VMI,2016-09-03,28.0,29.0,1.0,verified,,,,
400869259,2016,Buffalo,UAlbany,2016-09-02,23.0,21.0,2.0,verified,,,,
400869343,2016,Florida Atlantic,Southern Illinois,2016-09-03,8.0,9.5,1.5,verified,,,,
400869344,2016,Middle Tennessee,Alabama A&M,2016-09-03,47.0,47.5,0.5,verified,,,,
400869653,2016,Maryland,Howard,2016-09-03,51.0,50.0,1.0,verified,,,,
400869808,2016,Georgia Southern,Savannah State,2016-09-03,53.0,57.0,4.0,source_variance,,,,
400876038,2016,UTSA,New Mexico,2016-12-17,7.5,9.0,1.5,verified,,7.0,,sbro_heuristic_only_unvalidated
400876043,2016,Western Kentucky,Memphis,2016-12-21,6.5,7.0,0.5,verified,,5.0,,sbro_heuristic_only_unvalidated
400876111,2016,Penn State,USC,2017-01-02,6.5,7.0,0.5,verified,,6.5,,sbro_heuristic_only_unvalidated
400869842,2016,Troy,App State,2016-11-12,1.5,2.0,0.5,verified,,0.0,,sbro_heuristic_only_unvalidated
400869144,2016,Washington,Oregon State,2016-10-22,31.5,,,single_source,,,,
400869204,2016,Iowa State,San José State,2016-09-24,6.0,8.5,2.5,source_variance,,7.0,,sbro_heuristic_only_unvalidated
400869363,2016,Temple,Charlotte,2016-09-24,29.5,25.5,4.0,source_variance,,29.5,,sbro_heuristic_only_unvalidated
400869199,2016,Utah State,Air Force,2016-09-25,3.0,5.5,2.5,source_variance,,3.0,,sbro_heuristic_only_unvalidated
400869227,2016,New Mexico,UL Monroe,2016-10-23,14.5,15.5,1.0,verified,,12.5,,sbro_heuristic_only_unvalidated
400869228,2016,Utah State,Fresno State,2016-10-23,14.0,20.5,6.5,source_variance,,14.0,,sbro_heuristic_only_unvalidated
400869317,2016,Buffalo,Akron,2016-10-27,14.5,19.5,5.0,source_variance,,14.5,,sbro_heuristic_only_unvalidated
400869318,2016,Toledo,Ohio,2016-10-27,17.5,15.0,2.5,source_variance,,16.5,,sbro_heuristic_only_unvalidated
400869234,2016,Utah State,San Diego State,2016-10-29,3.0,4.5,1.5,verified,,6.5,,sbro_heuristic_only_unvalidated
400869231,2016,Fresno State,Air Force,2016-10-29,13.5,16.5,3.0,source_variance,,12.0,,sbro_heuristic_only_unvalidated
400869036,2016,Ole Miss,Auburn,2016-10-29,2.0,,,single_source,,,,
400868965,2016,Massachusetts,Wagner,2016-10-29,21.0,22.0,1.0,verified,,,,
400869038,2016,Missouri,Kentucky,2016-10-29,4.5,8.5,4.0,source_variance,,4.0,,sbro_heuristic_only_unvalidated
400869319,2016,Central Michigan,Kent State,2016-10-29,14.0,11.5,2.5,source_variance,,12.5,,sbro_heuristic_only_unvalidated
400869037,2016,Mississippi State,Samford,2016-10-29,21.5,21.0,0.5,verified,,,,
400869392,2016,Florida Atlantic,Western Kentucky,2016-10-29,18.0,21.0,3.0,source_variance,,20.0,,sbro_heuristic_only_unvalidated
400869717,2016,Eastern Michigan,Miami (OH),2016-10-29,7.0,7.0,0.0,verified,,6.5,,sbro_heuristic_only_unvalidated
400869391,2016,Florida International,Middle Tennessee,2016-10-29,17.0,17.5,0.5,verified,,16.5,,sbro_heuristic_only_unvalidated
400869393,2016,Louisiana Tech,Rice,2016-10-29,23.0,29.5,6.5,source_variance,,23.5,,sbro_heuristic_only_unvalidated
400869395,2016,UTSA,North Texas,2016-10-29,4.0,4.0,0.0,verified,,2.5,,sbro_heuristic_only_unvalidated
400869396,2016,UTEP,Old Dominion,2016-10-30,5.5,5.0,0.5,verified,,5.0,,sbro_heuristic_only_unvalidated
400869048,2016,Tennessee,Tennessee Tech,2016-11-05,44.0,42.0,2.0,verified,,41.0,,sbro_heuristic_only_unvalidated
400869841,2016,UL Monroe,South Alabama,2016-11-05,13.5,,,single_source,,,,
400869398,2016,Western Kentucky,Florida International,2016-11-05,25.0,34.5,9.5,source_conflict,,26.5,,sbro_heuristic_only_unvalidated
400869400,2016,North Texas,Louisiana Tech,2016-11-05,21.0,20.0,1.0,verified,,19.5,,sbro_heuristic_only_unvalidated
400869240,2016,San Diego State,Hawai'i,2016-11-05,19.5,20.5,1.0,verified,,21.0,,sbro_heuristic_only_unvalidated
400869043,2016,Kentucky,Georgia,2016-11-05,2.5,2.5,0.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400869326,2016,Kent State,Western Michigan,2016-11-09,18.5,21.0,2.5,source_variance,,18.0,,sbro_heuristic_only_unvalidated
400869325,2016,Ball State,Eastern Michigan,2016-11-09,3.5,2.0,1.5,verified,,1.5,,sbro_heuristic_only_unvalidated
400869327,2016,Akron,Bowling Green,2016-11-10,11.5,11.0,0.5,verified,,8.0,,sbro_heuristic_only_unvalidated
400869328,2016,Northern Illinois,Toledo,2016-11-10,7.5,,,single_source,,,,
400869844,2016,Georgia Southern,Louisiana,2016-11-11,10.5,6.0,4.5,source_variance,,10.0,,sbro_heuristic_only_unvalidated
400869055,2016,Texas A&M,Ole Miss,2016-11-13,11.0,7.0,4.0,source_variance,,11.5,,sbro_heuristic_only_unvalidated
400869334,2016,Western Michigan,Buffalo,2016-11-19,34.0,34.5,0.5,verified,,35.0,,sbro_heuristic_only_unvalidated
400869059,2016,Georgia,Louisiana,2016-11-19,21.0,21.0,0.0,verified,,21.5,,sbro_heuristic_only_unvalidated
400869410,2016,Charlotte,Middle Tennessee,2016-11-19,6.0,4.0,2.0,verified,,4.5,,sbro_heuristic_only_unvalidated
400869063,2016,South Carolina,Western Carolina,2016-11-19,29.0,30.0,1.0,verified,,,,
400869336,2016,Miami (OH),Ball State,2016-11-23,6.0,7.0,1.0,verified,,8.0,,sbro_heuristic_only_unvalidated
400869337,2016,Eastern Michigan,Central Michigan,2016-11-23,1.0,1.0,0.0,verified,,1.0,,sbro_heuristic_only_unvalidated
400869252,2016,Air Force,Boise State,2016-11-25,9.0,7.0,2.0,verified,,9.5,,sbro_heuristic_only_unvalidated
400869340,2016,Western Michigan,Toledo,2016-11-25,9.5,8.5,1.0,verified,,9.5,,sbro_heuristic_only_unvalidated
400869339,2016,Kent State,Northern Illinois,2016-11-25,5.0,7.0,2.0,verified,,5.0,,sbro_heuristic_only_unvalidated
400869338,2016,Bowling Green,Buffalo,2016-11-25,11.0,11.0,0.0,verified,,13.5,,sbro_heuristic_only_unvalidated
400869418,2016,Southern Miss,Louisiana Tech,2016-11-25,13.5,15.5,2.0,verified,,13.5,,sbro_heuristic_only_unvalidated
400869604,2016,Kansas State,Kansas,2016-11-26,24.5,24.0,0.5,verified,,26.0,,sbro_heuristic_only_unvalidated
400869255,2016,Fresno State,San José State,2016-11-26,4.0,3.5,0.5,verified,,3.0,,sbro_heuristic_only_unvalidated
400869416,2016,Old Dominion,Florida International,2016-11-26,14.0,14.0,0.0,verified,,13.0,,sbro_heuristic_only_unvalidated
400869256,2016,UNLV,Nevada,2016-11-26,7.0,10.0,3.0,source_variance,,6.0,,sbro_heuristic_only_unvalidated
400869420,2016,UTEP,North Texas,2016-11-26,3.5,4.0,0.5,verified,,2.0,,sbro_heuristic_only_unvalidated
400869417,2016,Middle Tennessee,Florida Atlantic,2016-11-26,12.5,16.0,3.5,source_variance,,13.0,,sbro_heuristic_only_unvalidated
400869415,2016,UTSA,Charlotte,2016-11-27,7.0,12.0,5.0,source_variance,,8.5,,sbro_heuristic_only_unvalidated
400869419,2016,Marshall,Western Kentucky,2016-11-27,21.0,28.0,7.0,source_variance,,22.0,,sbro_heuristic_only_unvalidated
400869253,2016,San Diego State,Colorado State,2016-11-27,12.5,11.5,1.0,verified,,11.5,,sbro_heuristic_only_unvalidated
400869090,2016,California,Hawai'i,2016-08-27,23.0,21.5,1.5,verified,,22.0,,sbro_heuristic_only_unvalidated
400869097,2016,Washington,Rutgers,2016-09-03,22.5,,,single_source,,,,
400868972,2016,North Carolina,Georgia,2016-09-03,3.5,3.5,0.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400869096,2016,Oregon,UC Davis,2016-09-03,47.0,48.5,1.5,verified,,,,
400868976,2016,West Virginia,Missouri,2016-09-03,11.5,9.5,2.0,verified,,13.0,,sbro_heuristic_only_unvalidated
400869267,2016,Northwestern,Western Michigan,2016-09-03,6.5,3.5,3.0,source_variance,,6.5,,sbro_heuristic_only_unvalidated
400868970,2016,Arkansas,Louisiana Tech,2016-09-03,20.5,21.0,0.5,verified,,20.5,,sbro_heuristic_only_unvalidated
400869178,2016,Wyoming,Northern Illinois,2016-09-04,10.5,7.0,3.5,source_variance,,10.5,,sbro_heuristic_only_unvalidated
400869095,2016,Arizona State,Northern Arizona,2016-09-04,26.0,27.5,1.5,verified,,,,
400868946,2016,Texas,Notre Dame,2016-09-04,2.5,3.5,1.0,verified,,4.5,,sbro_heuristic_only_unvalidated
400868980,2016,Alabama,Western Kentucky,2016-09-10,24.0,27.0,3.0,source_variance,,25.5,,sbro_heuristic_only_unvalidated
400869430,2016,Clemson,Troy,2016-09-10,34.0,35.0,1.0,verified,,36.0,,sbro_heuristic_only_unvalidated
400869516,2016,Ohio State,Tulsa,2016-09-10,28.5,28.0,0.5,verified,,28.5,,sbro_heuristic_only_unvalidated
400869506,2016,South Florida,Towson,2016-09-03,17.0,27.0,10.0,source_conflict,,,,
400869624,2016,TCU,South Dakota State,2016-09-04,39.5,35.0,4.5,source_variance,,,,
400869809,2016,UL Monroe,Southern,2016-09-03,16.0,,,single_source,,,,
400869425,2016,Duke,North Carolina Central,2016-09-03,37.0,34.5,2.5,source_variance,,,,
400869510,2016,Michigan,UCF,2016-09-10,34.5,36.0,1.5,verified,,34.5,,sbro_heuristic_only_unvalidated
400869105,2016,Washington,Idaho,2016-09-10,35.0,,,single_source,,,,
400868984,2016,Georgia,Nicholls,2016-09-10,49.5,53.0,3.5,source_variance,,,,
400869268,2016,Wisconsin,Akron,2016-09-10,24.0,21.5,2.5,source_variance,,25.5,,sbro_heuristic_only_unvalidated
400868888,2016,Iowa,Iowa State,2016-09-10,18.0,15.5,2.5,source_variance,,15.0,,sbro_heuristic_only_unvalidated
400868989,2016,Tennessee,Virginia Tech,2016-09-11,9.0,11.0,2.0,verified,,10.0,,sbro_heuristic_only_unvalidated
400868947,2016,Notre Dame,Nevada,2016-09-10,26.0,27.5,1.5,verified,,27.0,,sbro_heuristic_only_unvalidated
400868985,2016,LSU,Jacksonville State,2016-09-10,30.0,31.0,1.0,verified,,,,
400869270,2016,Oklahoma State,Central Michigan,2016-09-10,19.0,17.5,1.5,verified,,19.0,,sbro_heuristic_only_unvalidated
400868877,2016,Baylor,SMU,2016-09-10,28.5,34.5,6.0,source_variance,,32.0,,sbro_heuristic_only_unvalidated
400869104,2016,Oregon,Virginia,2016-09-11,20.5,24.0,3.5,source_variance,,22.5,,sbro_heuristic_only_unvalidated
400869719,2016,Miami,Florida Atlantic,2016-09-10,23.0,25.5,2.5,source_variance,,21.5,,sbro_heuristic_only_unvalidated
400868911,2016,Army,Rice,2016-09-10,7.0,8.5,1.5,verified,,8.5,,sbro_heuristic_only_unvalidated
400868958,2016,Massachusetts,Boston College,2016-09-10,16.5,16.0,0.5,verified,,17.5,,sbro_heuristic_only_unvalidated
400869187,2016,Nebraska,Wyoming,2016-09-10,24.0,26.0,2.0,verified,,23.5,,sbro_heuristic_only_unvalidated
400869435,2016,East Carolina,NC State,2016-09-10,3.5,6.0,2.5,source_variance,,4.5,,sbro_heuristic_only_unvalidated
400869436,2016,Pittsburgh,Penn State,2016-09-10,4.5,,,single_source,,,,
400869633,2016,Rutgers,Howard,2016-09-10,42.0,43.0,1.0,verified,,,,
400869654,2016,Minnesota,Indiana State,2016-09-10,44.5,54.5,10.0,source_conflict,,,,
400869101,2016,USC,Utah State,2016-09-10,14.0,16.5,2.5,source_variance,,16.5,,sbro_heuristic_only_unvalidated
400869277,2016,Kansas,Ohio,2016-09-10,9.0,2.5,6.5,source_variance,,2.0,,sbro_heuristic_only_unvalidated
400868983,2016,Florida,Kentucky,2016-09-10,16.5,14.0,2.5,source_variance,,16.5,,sbro_heuristic_only_unvalidated
400869431,2016,Duke,Wake Forest,2016-09-10,8.5,7.0,1.5,verified,,7.0,,sbro_heuristic_only_unvalidated
400869512,2016,Navy,UConn,2016-09-10,7.5,3.5,4.0,source_variance,,6.0,,sbro_heuristic_only_unvalidated
400869269,2016,Indiana,Ball State,2016-09-10,17.5,17.0,0.5,verified,,16.5,,sbro_heuristic_only_unvalidated
400869273,2016,South Florida,Northern Illinois,2016-09-10,11.5,14.5,3.0,source_variance,,11.0,,sbro_heuristic_only_unvalidated
400868923,2016,Utah,BYU,2016-09-10,4.5,3.0,1.5,verified,,3.5,,sbro_heuristic_only_unvalidated
400869434,2016,Illinois,North Carolina,2016-09-10,7.0,7.0,0.0,verified,,10.0,,sbro_heuristic_only_unvalidated
400869102,2016,UCLA,UNLV,2016-09-11,25.5,27.0,1.5,verified,,27.5,,sbro_heuristic_only_unvalidated
400869515,2016,Tulane,Southern,2016-09-11,31.0,32.0,1.0,verified,,,,
400869106,2016,Boise State,Washington State,2016-09-11,12.0,13.0,1.0,verified,,11.0,,sbro_heuristic_only_unvalidated
400869107,2016,San Diego State,California,2016-09-11,7.0,5.5,1.5,verified,,8.0,,sbro_heuristic_only_unvalidated
400869099,2016,Arizona,Grambling,2016-09-11,45.5,,,single_source,,,,
400869109,2016,UTSA,Arizona State,2016-09-17,18.5,21.0,2.5,source_variance,,18.0,,sbro_heuristic_only_unvalidated
400868997,2016,Ole Miss,Alabama,2016-09-17,9.5,,,single_source,,,,
400869440,2016,Louisville,Florida State,2016-09-17,4.5,2.0,2.5,source_variance,,2.0,,sbro_heuristic_only_unvalidated
400869111,2016,Michigan,Colorado,2016-09-17,20.0,18.0,2.0,verified,,18.5,,sbro_heuristic_only_unvalidated
400869438,2016,Clemson,South Carolina State,2016-09-17,54.0,53.5,0.5,verified,,,,
400869110,2016,Stanford,USC,2016-09-18,6.5,8.0,1.5,verified,,6.0,,sbro_heuristic_only_unvalidated
400869657,2016,Wisconsin,Georgia State,2016-09-17,30.0,35.5,5.5,source_variance,,34.0,,sbro_heuristic_only_unvalidated
400869117,2016,California,Texas,2016-09-18,6.0,8.0,2.0,verified,,5.5,,sbro_heuristic_only_unvalidated
400868948,2016,Notre Dame,Michigan State,2016-09-17,7.0,7.0,0.0,verified,,7.5,,sbro_heuristic_only_unvalidated
400868998,2016,Missouri,Georgia,2016-09-17,6.0,7.0,1.0,verified,,6.5,,sbro_heuristic_only_unvalidated
400869113,2016,Nebraska,Oregon,2016-09-17,3.0,3.0,0.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400868994,2016,Florida,North Texas,2016-09-17,35.0,33.0,2.0,verified,,36.0,,sbro_heuristic_only_unvalidated
400868992,2016,Arkansas,Texas State,2016-09-17,32.5,28.5,4.0,source_variance,,32.5,,sbro_heuristic_only_unvalidated
400868889,2016,TCU,Iowa State,2016-09-17,23.5,25.0,1.5,verified,,22.5,,sbro_heuristic_only_unvalidated
400869192,2016,Rutgers,New Mexico,2016-09-17,3.5,7.5,4.0,source_variance,,4.0,,sbro_heuristic_only_unvalidated
400869278,2016,Marshall,Akron,2016-09-17,15.5,17.5,2.0,verified,,14.5,,sbro_heuristic_only_unvalidated
400869519,2016,Penn State,Temple,2016-09-17,7.0,8.5,1.5,verified,,9.0,,sbro_heuristic_only_unvalidated
400869520,2016,Memphis,Kansas,2016-09-17,20.0,20.5,0.5,verified,,19.5,,sbro_heuristic_only_unvalidated
400869001,2016,Georgia Tech,Vanderbilt,2016-09-17,7.5,6.0,1.5,verified,,7.0,,sbro_heuristic_only_unvalidated
400869444,2016,UConn,Virginia,2016-09-17,6.5,3.5,3.0,source_variance,,5.0,,sbro_heuristic_only_unvalidated
