game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
401310722,2021,Nevada,Hawai'i,2021-10-17,14.25,14.0,0.25,verified,16.0,16.0,0.0,cross_validated_vs_cfbd
401309623,2021,App State,Coastal Carolina,2021-10-20,4.75,4.5,0.25,verified,3.5,2.5,1.0,cross_validated_vs_cfbd
401301025,2021,SMU,Tulane,2021-10-21,14.0,14.0,0.0,verified,14.0,14.5,0.5,cross_validated_vs_cfbd
401309624,2021,Arkansas State,Louisiana,2021-10-21,18.0,18.0,0.0,verified,17.0,15.0,2.0,cross_validated_vs_cfbd
401309614,2021,Coastal Carolina,UL Monroe,2021-10-02,33.75,33.5,0.25,verified,33.5,31.5,2.0,cross_validated_vs_cfbd
401309612,2021,Georgia State,App State,2021-10-02,10.0,10.0,0.0,verified,9.5,9.0,0.5,cross_validated_vs_cfbd
401309613,2021,Georgia Southern,Arkansas State,2021-10-02,2.0,2.0,0.0,verified,3.0,3.5,0.5,cross_validated_vs_cfbd
401309871,2021,USC,Utah,2021-10-10,3.0,3.0,0.0,verified,3.5,4.0,0.5,cross_validated_vs_cfbd
401282770,2021,Maryland,Michigan,2021-11-20,15.75,16.0,0.25,verified,15.0,15.5,0.5,cross_validated_vs_cfbd
401282262,2021,Florida International,North Texas,2021-11-21,10.25,10.0,0.25,verified,9.5,10.0,0.5,cross_validated_vs_cfbd
401282721,2021,Iowa,Illinois,2021-11-20,11.75,12.0,0.25,verified,12.0,12.5,0.5,cross_validated_vs_cfbd
401282698,2021,Pittsburgh,Virginia,2021-11-20,14.5,,,single_source,13.5,,,
401282695,2021,NC State,Syracuse,2021-11-20,11.5,11.5,0.0,verified,11.5,13.0,1.5,cross_validated_vs_cfbd
401282267,2021,UTSA,UAB,2021-11-20,4.0,4.0,0.0,verified,5.5,6.0,0.5,cross_validated_vs_cfbd
401282264,2021,Louisiana Tech,Southern Miss,2021-11-20,15.25,15.5,0.25,verified,17.0,17.5,0.5,cross_validated_vs_cfbd
401282786,2021,Ohio State,Michigan State,2021-11-20,19.25,19.5,0.25,verified,20.0,17.5,2.5,cross_validated_vs_cfbd
401282697,2021,Notre Dame,Georgia Tech,2021-11-20,17.75,17.5,0.25,verified,15.5,16.5,1.0,cross_validated_vs_cfbd
401282693,2021,Clemson,Wake Forest,2021-11-20,3.5,3.5,0.0,verified,4.0,3.0,1.0,cross_validated_vs_cfbd
401282803,2021,Wisconsin,Nebraska,2021-11-20,9.75,9.5,0.25,verified,10.0,10.0,0.0,cross_validated_vs_cfbd
401282144,2021,Texas A&M,Prairie View A&M,2021-11-20,41.5,41.0,0.5,verified,41.5,46.5,5.0,cross_validated_vs_cfbd
401282263,2021,Western Kentucky,Florida Atlantic,2021-11-20,10.75,11.0,0.25,verified,10.5,10.5,0.0,cross_validated_vs_cfbd
401282692,2021,Boston College,Florida State,2021-11-20,3.0,3.0,0.0,verified,2.5,3.0,0.5,cross_validated_vs_cfbd
401281946,2021,Clemson,Georgia,2021-09-04,2.5,2.5,0.0,verified,4.5,3.5,1.0,cross_validated_vs_cfbd
401300998,2021,SMU,Abilene Christian,2021-09-04,32.0,33.5,1.5,verified,32.0,30.5,1.5,cross_validated_vs_cfbd
401309543,2021,Toledo,Norfolk State,2021-09-04,39.5,39.5,0.0,verified,40.0,37.5,2.5,cross_validated_vs_cfbd
401281945,2021,Florida,Florida Atlantic,2021-09-04,23.5,23.5,0.0,verified,25.5,24.5,1.0,cross_validated_vs_cfbd
401281947,2021,Kentucky,UL Monroe,2021-09-04,31.0,31.0,0.0,verified,28.5,28.5,0.0,cross_validated_vs_cfbd
401282609,2021,Boston College,Colgate,2021-09-04,42.5,42.5,0.0,verified,45.0,45.5,0.5,cross_validated_vs_cfbd
401282772,2021,Michigan,Western Michigan,2021-09-04,16.5,16.5,0.0,verified,16.5,17.0,0.5,cross_validated_vs_cfbd
401310861,2021,Air Force,Lafayette,2021-09-04,40.75,40.5,0.25,verified,41.0,42.5,1.5,cross_validated_vs_cfbd
401310697,2021,Wyoming,Montana State,2021-09-04,19.0,19.5,0.5,verified,19.0,17.5,1.5,cross_validated_vs_cfbd
401282611,2021,Ohio,Syracuse,2021-09-04,2.0,2.5,0.5,verified,0.0,,,cross_validated_vs_cfbd
401282819,2021,Purdue,Oregon State,2021-09-04,7.0,7.0,0.0,verified,7.0,6.0,1.0,cross_validated_vs_cfbd
401287886,2021,Houston,Texas Tech,2021-09-04,2.5,2.5,0.0,verified,4.0,6.5,2.5,cross_validated_vs_cfbd
401287893,2021,Texas State,Baylor,2021-09-04,13.75,13.5,0.25,verified,12.0,10.5,1.5,cross_validated_vs_cfbd
401300997,2021,Memphis,Nicholls,2021-09-04,23.0,22.5,0.5,verified,23.5,21.5,2.0,cross_validated_vs_cfbd
401309598,2021,Arkansas State,Central Arkansas,2021-09-04,13.75,13.5,0.25,verified,13.0,13.5,0.5,cross_validated_vs_cfbd
401309602,2021,Troy,Southern,2021-09-04,25.0,25.0,0.0,verified,25.0,26.5,1.5,cross_validated_vs_cfbd
401282175,2021,North Texas,Northwestern State,2021-09-04,20.25,20.0,0.25,verified,20.0,17.5,2.5,cross_validated_vs_cfbd
401282179,2021,Illinois,UTSA,2021-09-04,4.5,4.5,0.0,verified,6.0,7.5,1.5,cross_validated_vs_cfbd
401309837,2021,California,Nevada,2021-09-05,3.0,3.0,0.0,verified,3.5,3.0,0.5,cross_validated_vs_cfbd
401282614,2021,Florida State,Notre Dame,2021-09-05,7.5,7.0,0.5,verified,10.5,11.0,0.5,cross_validated_vs_cfbd
401282055,2021,Ole Miss,Louisville,2021-09-07,9.0,,,single_source,7.5,,,
401301022,2021,Memphis,Navy,2021-10-14,10.75,11.0,0.25,verified,8.5,7.5,1.0,cross_validated_vs_cfbd
401309621,2021,South Alabama,Georgia Southern,2021-10-14,2.5,2.5,0.0,verified,3.5,4.0,0.5,cross_validated_vs_cfbd
401282657,2021,Syracuse,Clemson,2021-10-15,13.5,13.5,0.0,verified,14.0,13.5,0.5,cross_validated_vs_cfbd
401301023,2021,Cincinnati,UCF,2021-10-16,22.0,21.5,0.5,verified,20.0,19.5,0.5,cross_validated_vs_cfbd
401287923,2021,Oklahoma,TCU,2021-10-16,13.0,12.5,0.5,verified,12.0,12.0,0.0,cross_validated_vs_cfbd
401287924,2021,Texas,Oklahoma State,2021-10-16,3.25,3.0,0.25,verified,5.0,6.5,1.5,cross_validated_vs_cfbd
401287920,2021,Baylor,BYU,2021-10-16,5.25,5.0,0.25,verified,5.0,1.0,4.0,cross_validated_vs_cfbd
401286192,2021,UConn,Yale,2021-10-16,3.5,3.5,0.0,verified,3.0,3.0,0.0,cross_validated_vs_cfbd
401301024,2021,South Florida,Tulsa,2021-10-16,7.0,7.5,0.5,verified,8.5,8.5,0.0,cross_validated_vs_cfbd
401309568,2021,Eastern Michigan,Ball State,2021-10-16,1.0,1.0,0.0,verified,2.5,2.5,0.0,cross_validated_vs_cfbd
401308837,2021,Miami (OH),Akron,2021-10-16,20.0,20.0,0.0,verified,20.0,20.0,0.0,cross_validated_vs_cfbd
401287921,2021,Kansas,Texas Tech,2021-10-16,18.5,18.0,0.5,verified,15.5,17.0,1.5,cross_validated_vs_cfbd
401286296,2021,UL Monroe,Liberty,2021-10-16,32.75,,,single_source,32.0,,,
401282113,2021,Ole Miss,LSU,2021-10-23,9.0,,,single_source,10.5,,,
401282236,2021,Florida International,Western Kentucky,2021-10-23,16.25,16.5,0.25,verified,17.0,17.5,0.5,cross_validated_vs_cfbd
401282709,2021,Notre Dame,USC,2021-10-23,7.5,8.0,0.5,verified,6.5,6.5,0.0,cross_validated_vs_cfbd
401282662,2021,Army,Wake Forest,2021-10-23,3.0,3.0,0.0,verified,3.5,4.0,0.5,cross_validated_vs_cfbd
401282114,2021,Texas A&M,South Carolina,2021-10-23,19.5,19.0,0.5,verified,19.5,17.5,2.0,cross_validated_vs_cfbd
401282665,2021,Miami,NC State,2021-10-23,3.5,3.5,0.0,verified,3.5,2.5,1.0,cross_validated_vs_cfbd
401282666,2021,Pittsburgh,Clemson,2021-10-23,3.5,,,single_source,3.0,,,
401282237,2021,Louisiana Tech,UTSA,2021-10-23,5.75,5.5,0.25,verified,6.0,6.5,0.5,cross_validated_vs_cfbd
401282821,2021,Purdue,Wisconsin,2021-10-23,3.5,3.5,0.0,verified,3.0,2.5,0.5,cross_validated_vs_cfbd
401282112,2021,Arkansas,Arkansas-Pine Bluff,2021-10-23,50.5,50.5,0.0,verified,,51.5,,sbro_heuristic_only_unvalidated
401282663,2021,Florida State,Massachusetts,2021-10-23,35.5,35.0,0.5,verified,35.5,35.5,0.0,cross_validated_vs_cfbd
401282668,2021,Virginia Tech,Syracuse,2021-10-23,3.5,3.5,0.0,verified,4.0,4.0,0.0,cross_validated_vs_cfbd
401282238,2021,UAB,Rice,2021-10-23,23.75,24.0,0.25,verified,23.0,23.5,0.5,cross_validated_vs_cfbd
401282767,2021,Minnesota,Maryland,2021-10-23,4.0,4.0,0.0,verified,5.0,6.0,1.0,cross_validated_vs_cfbd
401310699,2021,San Diego State,New Mexico State,2021-09-05,31.0,31.0,0.0,verified,28.5,28.5,0.0,cross_validated_vs_cfbd
401309840,2021,Washington State,Utah State,2021-09-05,17.25,17.0,0.25,verified,15.5,13.0,2.5,cross_validated_vs_cfbd
401282235,2021,Charlotte,Florida Atlantic,2021-10-21,6.5,6.5,0.0,verified,5.0,5.0,0.0,cross_validated_vs_cfbd
401282239,2021,UConn,Middle Tennessee,2021-10-22,14.0,14.0,0.0,verified,15.0,14.5,0.5,cross_validated_vs_cfbd
401301026,2021,UCF,Memphis,2021-10-22,1.25,1.5,0.25,verified,3.0,3.0,0.0,cross_validated_vs_cfbd
401282186,2021,Virginia Tech,Middle Tennessee,2021-09-11,20.0,20.0,0.0,verified,20.0,20.0,0.0,cross_validated_vs_cfbd
401282193,2021,Army,Western Kentucky,2021-09-11,6.0,6.0,0.0,verified,5.0,5.5,0.5,cross_validated_vs_cfbd
401282183,2021,Florida Atlantic,Georgia Southern,2021-09-11,7.0,7.0,0.0,verified,7.0,6.0,1.0,cross_validated_vs_cfbd
401282192,2021,UTSA,Lamar,2021-09-11,38.0,39.0,1.0,verified,37.5,27.5,10.0,cross_validated_vs_cfbd
401282185,2021,Marshall,North Carolina Central,2021-09-11,43.0,43.0,0.0,verified,43.5,39.5,4.0,cross_validated_vs_cfbd
401282189,2021,Rice,Houston,2021-09-11,7.75,7.5,0.25,verified,9.0,10.0,1.0,cross_validated_vs_cfbd
401282184,2021,Louisiana Tech,SE Louisiana,2021-09-11,11.5,11.5,0.0,verified,11.5,10.5,1.0,cross_validated_vs_cfbd
401282187,2021,SMU,North Texas,2021-09-11,22.5,22.5,0.0,verified,21.5,21.0,0.5,cross_validated_vs_cfbd
401282188,2021,Old Dominion,Hampton,2021-09-11,21.0,21.5,0.5,verified,20.0,27.5,7.5,cross_validated_vs_cfbd
401282190,2021,Southern Miss,Grambling,2021-09-11,23.25,23.0,0.25,verified,23.5,24.5,1.0,cross_validated_vs_cfbd
401301021,2021,Navy,SMU,2021-10-09,13.5,13.5,0.0,verified,14.5,14.5,0.0,cross_validated_vs_cfbd
401310716,2021,San Diego State,New Mexico,2021-10-10,19.5,19.5,0.0,verified,19.0,18.0,1.0,cross_validated_vs_cfbd
401308836,2021,Eastern Michigan,Miami (OH),2021-10-09,2.25,3.0,0.75,verified,1.0,1.0,0.0,cross_validated_vs_cfbd
401309852,2021,Washington State,USC,2021-09-18,7.25,7.5,0.25,verified,9.0,10.0,1.0,cross_validated_vs_cfbd
401309553,2021,Toledo,Colorado State,2021-09-18,14.5,14.5,0.0,verified,14.0,13.0,1.0,cross_validated_vs_cfbd
401309605,2021,Washington,Arkansas State,2021-09-18,17.25,17.5,0.25,verified,16.5,16.0,0.5,cross_validated_vs_cfbd
401309609,2021,Texas State,Incarnate Word,2021-09-18,10.75,11.0,0.25,verified,10.5,10.5,0.0,cross_validated_vs_cfbd
401309607,2021,UL Monroe,Jackson State,2021-09-19,4.5,,,single_source,6.0,,,
401309608,2021,South Alabama,Alcorn State,2021-09-19,21.25,22.5,1.25,verified,21.5,21.5,0.0,cross_validated_vs_cfbd
401309853,2021,Arizona,Northern Arizona,2021-09-19,26.5,26.5,0.0,verified,24.5,23.5,1.0,cross_validated_vs_cfbd
401309850,2021,Oregon,Stony Brook,2021-09-18,41.75,42.0,0.25,verified,40.5,37.5,3.0,cross_validated_vs_cfbd
401309604,2021,App State,Elon,2021-09-18,35.25,35.5,0.25,verified,35.0,35.0,0.0,cross_validated_vs_cfbd
401309849,2021,California,Sacramento State,2021-09-18,24.5,24.0,0.5,verified,24.5,27.0,2.5,cross_validated_vs_cfbd
401309606,2021,Louisiana,Ohio,2021-09-17,19.0,18.5,0.5,verified,20.0,20.5,0.5,cross_validated_vs_cfbd
401309854,2021,BYU,Arizona State,2021-09-19,3.25,3.0,0.25,verified,2.5,2.0,0.5,cross_validated_vs_cfbd
401282078,2021,Tennessee,Tennessee Tech,2021-09-18,38.25,38.5,0.25,verified,40.5,42.5,2.0,cross_validated_vs_cfbd
401282079,2021,Texas A&M,New Mexico,2021-09-18,30.25,30.0,0.25,verified,28.0,24.5,3.5,cross_validated_vs_cfbd
401282194,2021,UTSA,Middle Tennessee,2021-09-18,11.25,11.5,0.25,verified,13.0,11.5,1.5,cross_validated_vs_cfbd
401282195,2021,North Texas,UAB,2021-09-18,12.75,12.0,0.75,verified,13.5,13.0,0.5,cross_validated_vs_cfbd
401282080,2021,Vanderbilt,Stanford,2021-09-19,12.75,13.0,0.25,verified,11.0,10.5,0.5,cross_validated_vs_cfbd
401282204,2021,Charlotte,Middle Tennessee,2021-09-24,2.75,2.5,0.25,verified,2.5,3.0,0.5,cross_validated_vs_cfbd
401282088,2021,Vanderbilt,Georgia,2021-09-25,36.5,36.0,0.5,verified,34.0,31.5,2.5,cross_validated_vs_cfbd
401282206,2021,Central Michigan,Florida International,2021-09-25,12.25,12.0,0.25,verified,11.5,11.5,0.0,cross_validated_vs_cfbd
401282205,2021,Louisiana Tech,North Texas,2021-09-25,10.75,9.5,1.25,verified,12.5,13.0,0.5,cross_validated_vs_cfbd
401282207,2021,Air Force,Florida Atlantic,2021-09-26,3.75,3.5,0.25,verified,5.0,4.5,0.5,cross_validated_vs_cfbd
401286305,2021,Army,Massachusetts,2021-11-20,37.0,37.5,0.5,verified,37.5,38.0,0.5,cross_validated_vs_cfbd
401282209,2021,Old Dominion,Buffalo,2021-09-25,13.0,13.0,0.0,verified,12.5,11.5,1.0,cross_validated_vs_cfbd
401310711,2021,Boise State,Nevada,2021-10-02,4.0,3.5,0.5,verified,6.5,5.5,1.0,cross_validated_vs_cfbd
401310712,2021,Hawai'i,Fresno State,2021-10-03,10.75,11.5,0.75,verified,10.0,11.0,1.0,cross_validated_vs_cfbd
401308835,2021,Miami (OH),Central Michigan,2021-10-02,1.5,1.5,0.0,verified,1.0,1.0,0.0,cross_validated_vs_cfbd
401282813,2021,Rutgers,Ohio State,2021-10-02,15.0,15.0,0.0,verified,15.5,14.5,1.0,cross_validated_vs_cfbd
401282224,2021,Florida International,Charlotte,2021-10-08,3.5,3.5,0.0,verified,3.5,4.5,1.0,cross_validated_vs_cfbd
401309864,2021,Stanford,Oregon,2021-10-02,8.5,8.5,0.0,verified,7.0,7.0,0.0,cross_validated_vs_cfbd
401287913,2021,Kansas State,Oklahoma,2021-10-02,12.75,12.5,0.25,verified,10.5,9.5,1.0,cross_validated_vs_cfbd
401287914,2021,Oklahoma State,Baylor,2021-10-02,4.0,3.5,0.5,verified,4.0,3.5,0.5,cross_validated_vs_cfbd
401309866,2021,UCLA,Arizona State,2021-10-03,3.0,3.0,0.0,verified,3.5,3.5,0.0,cross_validated_vs_cfbd
401286302,2021,Massachusetts,Toledo,2021-10-02,27.0,26.5,0.5,verified,26.5,26.0,0.5,cross_validated_vs_cfbd
401287915,2021,TCU,Texas,2021-10-02,4.0,4.0,0.0,verified,4.0,,,cross_validated_vs_cfbd
401301015,2021,Temple,Memphis,2021-10-02,11.25,11.0,0.25,verified,11.5,11.5,0.0,cross_validated_vs_cfbd
401309560,2021,Akron,Ohio,2021-10-02,9.5,9.5,0.0,verified,9.0,9.0,0.0,cross_validated_vs_cfbd
401309561,2021,Buffalo,Western Michigan,2021-10-02,7.0,7.0,0.0,verified,6.0,6.5,0.5,cross_validated_vs_cfbd
401309867,2021,Colorado,USC,2021-10-02,9.0,9.0,0.0,verified,7.0,7.0,0.0,cross_validated_vs_cfbd
401309558,2021,Northern Illinois,Eastern Michigan,2021-10-02,0.75,,,single_source,1.0,,,
401287916,2021,West Virginia,Texas Tech,2021-10-02,7.25,7.5,0.25,verified,7.5,7.0,0.5,cross_validated_vs_cfbd
401301013,2021,Navy,UCF,2021-10-02,15.5,15.0,0.5,verified,16.0,14.0,2.0,cross_validated_vs_cfbd
401301014,2021,East Carolina,Tulane,2021-10-02,3.0,3.0,0.0,verified,3.5,3.5,0.0,cross_validated_vs_cfbd
401309562,2021,Kent State,Bowling Green,2021-10-02,16.5,16.5,0.0,verified,16.0,14.5,1.5,cross_validated_vs_cfbd
401301016,2021,SMU,South Florida,2021-10-02,21.0,21.0,0.0,verified,20.0,19.5,0.5,cross_validated_vs_cfbd
401309559,2021,Ball State,Army,2021-10-02,10.25,10.5,0.25,verified,6.0,7.5,1.5,cross_validated_vs_cfbd
401309863,2021,California,Washington State,2021-10-02,7.5,7.5,0.0,verified,7.5,7.0,0.5,cross_validated_vs_cfbd
401310710,2021,New Mexico,Air Force,2021-10-02,11.5,11.5,0.0,verified,10.5,10.5,0.0,cross_validated_vs_cfbd
401287912,2021,Iowa State,Kansas,2021-10-02,34.5,34.5,0.0,verified,33.5,32.5,1.0,cross_validated_vs_cfbd
401282800,2021,Nebraska,Northwestern,2021-10-02,11.25,11.0,0.25,verified,10.0,10.0,0.0,cross_validated_vs_cfbd
401309615,2021,South Alabama,Louisiana,2021-10-03,12.0,12.0,0.0,verified,11.0,9.5,1.5,cross_validated_vs_cfbd
401309865,2021,Oregon State,Washington,2021-10-03,2.25,2.5,0.25,verified,3.0,3.0,0.0,cross_validated_vs_cfbd
401310713,2021,San José State,New Mexico State,2021-10-03,25.5,25.0,0.5,verified,27.5,26.0,1.5,cross_validated_vs_cfbd
401309616,2021,Arkansas State,Coastal Carolina,2021-10-07,20.25,20.0,0.25,verified,17.5,17.0,0.5,cross_validated_vs_cfbd
401301017,2021,Tulane,Houston,2021-10-07,6.75,6.5,0.25,verified,4.5,4.0,0.5,cross_validated_vs_cfbd
401301018,2021,Cincinnati,Temple,2021-10-08,30.0,30.0,0.0,verified,28.0,28.5,0.5,cross_validated_vs_cfbd
401309868,2021,Arizona State,Stanford,2021-10-09,13.5,13.5,0.0,verified,10.5,8.5,2.0,cross_validated_vs_cfbd
401282103,2021,Texas A&M,Alabama,2021-10-10,18.5,18.5,0.0,verified,17.5,15.5,2.0,cross_validated_vs_cfbd
401282097,2021,Auburn,Georgia,2021-10-09,15.0,14.5,0.5,verified,14.5,16.5,2.0,cross_validated_vs_cfbd
401282100,2021,Ole Miss,Arkansas,2021-10-09,5.0,,,single_source,6.0,,,
401282656,2021,Virginia Tech,Notre Dame,2021-10-09,0.5,1.0,0.5,verified,1.5,5.0,3.5,cross_validated_vs_cfbd
401282099,2021,Kentucky,LSU,2021-10-09,2.25,2.0,0.25,verified,3.5,4.0,0.5,cross_validated_vs_cfbd
