game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
401523990,2023,Colorado State,Washington State,2023-09-02,9.75,,,single_source,14.25,,,
401520400,2023,Massachusetts,Merrimack,2023-11-04,16.5,,,single_source,,,,
401525451,2023,Sam Houston,Kennesaw State,2023-11-04,16.5,,,single_source,,,,
401525545,2023,North Carolina,Campbell,2023-11-04,45.5,,,single_source,,,,
401531926,2023,Louisiana,UL Monroe,2023-11-25,12.5,,,single_source,12.25,,,
401531917,2023,Georgia Southern,Old Dominion,2023-11-18,6.25,,,single_source,7.0,,,
401525549,2023,North Carolina,Duke,2023-11-12,9.75,,,single_source,9.0,,,
401525905,2023,Oklahoma State,BYU,2023-11-25,16.5,,,single_source,17.5,,,
401532625,2023,Boise State,Air Force,2023-11-24,6.5,,,single_source,6.25,,,
401520361,2023,Air Force,Army,2023-11-04,18.25,,,single_source,18.75,,,
401532441,2023,Miami (OH),Akron,2023-11-09,17.0,,,single_source,17.0,,,
401532454,2023,Ball State,Miami (OH),2023-11-25,5.25,,,single_source,6.75,,,
401532442,2023,Kent State,Bowling Green,2023-11-09,9.75,,,single_source,8.5,,,
401532440,2023,Toledo,Eastern Michigan,2023-11-09,19.25,,,single_source,18.25,,,
401531410,2023,South Florida,Charlotte,2023-11-26,6.25,,,single_source,5.25,,,
401532437,2023,Northern Illinois,Ball State,2023-11-08,9.25,,,single_source,10.25,,,
401525904,2023,Kansas State,Iowa State,2023-11-26,10.5,,,single_source,11.25,,,
401520426,2023,Arkansas,Missouri,2023-11-24,8.5,,,single_source,7.25,,,
401532620,2023,Wyoming,Hawai'i,2023-11-18,13.75,,,single_source,14.25,,,
401520444,2023,UTEP,Liberty,2023-11-25,17.5,,,single_source,16.5,,,
401531918,2023,James Madison,App State,2023-11-18,10.75,,,single_source,11.75,,,
401532438,2023,Western Michigan,Central Michigan,2023-11-08,3.25,,,single_source,3.5,,,
401532439,2023,Buffalo,Ohio,2023-11-08,8.25,,,single_source,6.75,,,
401520425,2023,Nebraska,Iowa,2023-11-24,2.0,,,single_source,0.5,,,
401531928,2023,Texas State,South Alabama,2023-11-26,5.75,,,single_source,5.0,,,
401525898,2023,Texas Tech,UCF,2023-11-18,2.5,,,single_source,3.0,,,
401525561,2023,Duke,Pittsburgh,2023-11-25,5.5,,,single_source,6.25,,,
401531911,2023,Louisiana,Southern Miss,2023-11-10,9.75,,,single_source,12.0,,,
401525546,2023,Louisville,Virginia,2023-11-10,19.75,,,single_source,19.5,,,
401531394,2023,Temple,Memphis,2023-11-24,12.25,,,single_source,11.0,,,
401531401,2023,UTSA,South Florida,2023-11-18,15.0,,,single_source,15.75,,,
401531437,2023,SMU,North Texas,2023-11-11,18.0,,,single_source,15.5,,,
401531346,2023,East Carolina,Tulsa,2023-11-25,3.0,,,single_source,3.0,,,
401520386,2023,Kentucky,Alabama,2023-11-11,10.25,,,single_source,6.5,,,
401532618,2023,UNLV,Wyoming,2023-11-11,2.75,,,single_source,2.75,,,
401525557,2023,Georgia Tech,Syracuse,2023-11-19,6.0,,,single_source,6.0,,,
401520442,2023,Tennessee,Vanderbilt,2023-11-25,26.25,,,single_source,25.5,,,
401520404,2023,Auburn,New Mexico State,2023-11-18,23.5,,,single_source,22.0,,,
401531416,2023,Florida Atlantic,East Carolina,2023-11-11,8.5,,,single_source,9.75,,,
401524066,2023,UCLA,California,2023-11-26,9.75,,,single_source,10.0,,,
401531408,2023,Charlotte,Memphis,2023-11-11,10.5,,,single_source,11.25,,,
401525551,2023,Wake Forest,NC State,2023-11-11,2.25,,,single_source,2.5,,,
401525901,2023,Texas,Texas Tech,2023-11-25,14.75,,,single_source,13.75,,,
401520395,2023,Purdue,Minnesota,2023-11-11,1.0,,,single_source,0.0,,,
401525892,2023,UCF,Oklahoma State,2023-11-11,2.25,,,single_source,2.5,,,
401531912,2023,Coastal Carolina,Texas State,2023-11-11,3.0,,,single_source,1.5,,,
401520440,2023,Sam Houston,Middle Tennessee,2023-11-25,3.75,,,single_source,4.25,,,
401525548,2023,Clemson,Georgia Tech,2023-11-11,15.0,,,single_source,15.0,,,
401531393,2023,South Florida,Temple,2023-11-11,7.25,,,single_source,7.75,,,
401525547,2023,Boston College,Virginia Tech,2023-11-11,2.5,,,single_source,2.5,,,
401520396,2023,South Carolina,Vanderbilt,2023-11-11,13.5,,,single_source,14.25,,,
401520385,2023,James Madison,UConn,2023-11-11,26.0,,,single_source,27.0,,,
401532623,2023,San José State,San Diego State,2023-11-19,15.25,,,single_source,14.0,,,
401525888,2023,Kansas,Texas Tech,2023-11-11,3.5,,,single_source,3.5,,,
401525560,2023,Boston College,Miami,2023-11-24,9.5,,,single_source,9.0,,,
401520388,2023,Liberty,Old Dominion,2023-11-11,13.5,,,single_source,13.0,,,
401524052,2023,Colorado,Arizona,2023-11-11,7.0,,,single_source,8.0,,,
401520398,2023,Wisconsin,Northwestern,2023-11-11,12.0,,,single_source,11.75,,,
401532629,2023,New Mexico,Utah State,2023-11-24,6.5,,,single_source,8.5,,,
401532615,2023,Utah State,Nevada,2023-11-11,15.0,,,single_source,15.75,,,
401520384,2023,Iowa,Rutgers,2023-11-11,1.75,,,single_source,2.5,,,
401524051,2023,California,Washington State,2023-11-11,1.75,,,single_source,0.75,,,
401532616,2023,Boise State,New Mexico,2023-11-12,27.0,,,single_source,25.75,,,
401525886,2023,BYU,Iowa State,2023-11-12,7.25,,,single_source,7.0,,,
401531913,2023,Georgia State,App State,2023-11-11,2.5,,,single_source,2.0,,,
401524065,2023,Stanford,Notre Dame,2023-11-26,25.25,,,single_source,24.5,,,
401525906,2023,UCF,Houston,2023-11-25,14.5,,,single_source,13.25,,,
401532449,2023,Buffalo,Eastern Michigan,2023-11-22,6.0,,,single_source,6.5,,,
401531915,2023,UL Monroe,Troy,2023-11-11,20.75,,,single_source,20.25,,,
401520391,2023,Missouri,Tennessee,2023-11-11,1.5,,,single_source,1.0,,,
401525889,2023,Kansas State,Baylor,2023-11-11,20.0,,,single_source,19.5,,,
401520387,2023,Louisiana Tech,Sam Houston,2023-11-11,8.25,,,single_source,8.0,,,
401520380,2023,Arkansas,Auburn,2023-11-11,2.5,,,single_source,3.0,,,
401524054,2023,Oregon State,Stanford,2023-11-11,20.75,,,single_source,20.25,,,
401531914,2023,Marshall,Georgia Southern,2023-11-12,1.5,,,single_source,1.5,,,
401525890,2023,Oklahoma,West Virginia,2023-11-12,12.5,,,single_source,12.5,,,
401524055,2023,UCLA,Arizona State,2023-11-12,15.0,,,single_source,16.25,,,
401532453,2023,Kent State,Northern Illinois,2023-11-25,19.5,,,single_source,18.25,,,
401520432,2023,Louisville,Kentucky,2023-11-25,7.25,,,single_source,7.0,,,
401520383,2023,Illinois,Indiana,2023-11-11,5.0,,,single_source,5.5,,,
401531400,2023,UTSA,Rice,2023-11-12,13.25,,,single_source,12.75,,,
401525903,2023,Cincinnati,Kansas,2023-11-26,6.75,,,single_source,6.0,,,
401520392,2023,Nebraska,Maryland,2023-11-11,1.25,,,single_source,1.0,,,
401531344,2023,Tulane,Tulsa,2023-11-11,23.75,,,single_source,22.5,,,
401520390,2023,Middle Tennessee,Florida International,2023-11-11,11.0,,,single_source,11.25,,,
401520399,2023,Western Kentucky,New Mexico State,2023-11-11,5.25,,,single_source,5.5,,,
401525552,2023,Syracuse,Pittsburgh,2023-11-11,2.0,,,single_source,1.25,,,
401531384,2023,Navy,UAB,2023-11-11,3.75,,,single_source,4.75,,,
401531916,2023,South Alabama,Arkansas State,2023-11-11,13.5,,,single_source,11.5,,,
401525887,2023,Houston,Cincinnati,2023-11-12,2.75,,,single_source,2.25,,,
401532617,2023,Colorado State,San Diego State,2023-11-12,4.0,,,single_source,4.25,,,
401520397,2023,Texas A&M,Mississippi State,2023-11-12,17.5,,,single_source,18.25,,,
401532614,2023,San José State,Fresno State,2023-11-12,1.75,,,single_source,1.0,,,
401532613,2023,Hawai'i,Air Force,2023-11-12,20.25,,,single_source,19.5,,,
401520362,2023,Alabama,LSU,2023-11-04,3.0,,,single_source,6.75,,,
401520363,2023,Florida,Arkansas,2023-11-04,3.75,,,single_source,5.5,,,
401520364,2023,Georgia,Missouri,2023-11-04,14.75,,,single_source,15.75,,,
401520365,2023,Indiana,Wisconsin,2023-11-04,9.5,,,single_source,9.75,,,
401520366,2023,Liberty,Louisiana Tech,2023-11-04,15.25,,,single_source,17.25,,,
401520367,2023,Maryland,Penn State,2023-11-04,8.5,,,single_source,11.0,,,
