game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
400764857,2015,East Carolina,Towson,2015-09-05,30.5,28.0,2.5,source_variance,,,,
400763400,2015,Iowa State,Northern Iowa,2015-09-06,8.5,14.5,6.0,source_variance,,,,
400756890,2015,California,Grambling,2015-09-05,43.0,45.5,2.5,source_variance,,,,
400764858,2015,Houston,Tennessee Tech,2015-09-06,37.5,37.0,0.5,verified,,,,
400787114,2015,New Mexico,Mississippi Valley State,2015-09-06,42.0,42.0,0.0,verified,,,,
400791346,2015,San Diego State,San Diego,2015-09-06,35.5,36.5,1.0,verified,,,,
400763412,2015,TCU,Stephen F. Austin,2015-09-12,49.0,46.0,3.0,source_variance,,,,
400787302,2015,Idaho,Ohio,2015-09-04,7.0,6.5,0.5,verified,,10.0,,sbro_heuristic_only_unvalidated
400756894,2015,Tulane,Duke,2015-09-04,13.5,5.5,8.0,source_conflict,,11.0,,sbro_heuristic_only_unvalidated
400787107,2015,Hawai'i,Colorado,2015-09-04,2.5,7.0,4.5,source_variance,,8.0,,sbro_heuristic_only_unvalidated
400764855,2015,SMU,Baylor,2015-09-04,20.0,37.0,17.0,source_conflict,,34.0,,sbro_heuristic_only_unvalidated
400763470,2015,Western Michigan,Michigan State,2015-09-04,23.5,16.5,7.0,source_variance,,18.5,,sbro_heuristic_only_unvalidated
400756888,2015,Boise State,Washington,2015-09-05,11.0,13.0,2.0,verified,,10.5,,sbro_heuristic_only_unvalidated
400787345,2015,Kent State,Buffalo,2015-11-06,3.0,1.0,2.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400763646,2015,UTEP,Rice,2015-11-07,6.5,4.0,2.5,source_variance,,6.0,,sbro_heuristic_only_unvalidated
400603827,2015,Alabama,Wisconsin,2015-09-06,10.0,12.0,2.0,verified,,9.5,,sbro_heuristic_only_unvalidated
400852723,2015,Air Force,California,2015-12-29,6.5,5.5,1.0,verified,,6.0,,sbro_heuristic_only_unvalidated
400852725,2015,Colorado State,Nevada,2015-12-30,3.5,4.5,1.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400852730,2015,Wisconsin,USC,2015-12-31,3.0,4.0,1.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400852727,2015,Memphis,Auburn,2015-12-30,2.5,3.0,0.5,verified,,3.0,,sbro_heuristic_only_unvalidated
400852728,2015,Mississippi State,NC State,2015-12-30,7.0,6.0,1.0,verified,,5.0,,sbro_heuristic_only_unvalidated
400852729,2015,Louisville,Texas A&M,2015-12-31,2.5,3.0,0.5,verified,,3.0,,sbro_heuristic_only_unvalidated
400852733,2015,Clemson,Oklahoma,2015-12-31,1.5,3.5,2.0,verified,,4.0,,sbro_heuristic_only_unvalidated
400852732,2015,Alabama,Michigan State,2016-01-01,9.5,10.0,0.5,verified,,9.5,,sbro_heuristic_only_unvalidated
400852731,2015,Florida State,Houston,2015-12-31,6.5,7.5,1.0,verified,,6.5,,sbro_heuristic_only_unvalidated
400852737,2015,Iowa,Stanford,2016-01-01,6.5,6.0,0.5,verified,,7.0,,sbro_heuristic_only_unvalidated
400852736,2015,Ohio State,Notre Dame,2016-01-01,6.0,4.0,2.0,verified,,6.5,,sbro_heuristic_only_unvalidated
400852738,2015,Ole Miss,Oklahoma State,2016-01-02,7.0,,,single_source,,,,
400852734,2015,Tennessee,Northwestern,2016-01-01,9.0,9.5,0.5,verified,,8.0,,sbro_heuristic_only_unvalidated
400852735,2015,Florida,Michigan,2016-01-01,4.0,3.5,0.5,verified,,4.0,,sbro_heuristic_only_unvalidated
400852741,2015,TCU,Oregon,2016-01-02,7.5,7.0,0.5,verified,,1.5,,sbro_heuristic_only_unvalidated
400852739,2015,Georgia,Penn State,2016-01-02,7.0,6.0,1.0,verified,,7.0,,sbro_heuristic_only_unvalidated
400852740,2015,Arkansas,Kansas State,2016-01-02,13.0,13.0,0.0,verified,,12.0,,sbro_heuristic_only_unvalidated
400852742,2015,Arizona State,West Virginia,2016-01-03,1.5,2.5,1.0,verified,,1.5,,sbro_heuristic_only_unvalidated
400852743,2015,Clemson,Alabama,2016-01-12,5.5,6.5,1.0,verified,,6.5,,sbro_heuristic_only_unvalidated
400756902,2015,Pittsburgh,Youngstown State,2015-09-05,15.0,,,single_source,,,,
400763594,2015,Charlotte,Presbyterian,2015-09-12,7.0,,,single_source,,,,
400763416,2015,West Virginia,Liberty,2015-09-12,40.0,32.0,8.0,source_conflict,,,,
400787306,2015,Central Michigan,Monmouth,2015-09-12,25.5,20.5,5.0,source_variance,,,,
400763500,2015,Illinois,Western Illinois,2015-09-12,25.0,23.0,2.0,verified,,,,
400603863,2015,Auburn,Jacksonville State,2015-09-12,47.0,39.5,7.5,source_conflict,,,,
400763507,2015,Purdue,Indiana State,2015-09-12,15.0,15.0,0.0,verified,,,,
