game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
401756905,2025,Kansas,Cincinnati,2025-09-27,5.5,,,single_source,6.0,,,
401762834,2025,Western Michigan,Ball State,2025-10-11,9.5,,,single_source,9.75,,,
401762487,2025,UAB,Memphis,2025-10-18,23.5,,,single_source,21.5,,,
401762473,2025,Navy,Rice,2025-09-27,14.0,,,single_source,14.25,,,
401756926,2025,Oklahoma State,Cincinnati,2025-10-19,23.75,,,single_source,21.0,,,
401756916,2025,Arizona,BYU,2025-10-12,2.5,,,single_source,2.75,,,
401760387,2025,Boise State,New Mexico,2025-10-12,14.5,,,single_source,16.5,,,
401757274,2025,New Mexico,New Mexico State,2025-09-27,16.5,,,single_source,12.0,,,
401760392,2025,Air Force,Wyoming,2025-10-18,4.0,,,single_source,5.5,,,
401757269,2025,Southern Miss,Jacksonville State,2025-09-27,4.5,,,single_source,3.0,,,
401752951,2025,Virginia,Washington State,2025-10-18,16.5,,,single_source,18.75,,,
401754561,2025,SMU,Stanford,2025-10-11,19.5,,,single_source,18.25,,,
401761627,2025,Texas State,Troy,2025-10-12,7.5,,,single_source,10.25,,,
401752743,2025,Kentucky,Texas,2025-10-18,12.25,,,single_source,12.75,,,
401762474,2025,Tulsa,Tulane,2025-09-27,14.5,,,single_source,14.0,,,
401756920,2025,Oklahoma State,Houston,2025-10-11,14.5,,,single_source,13.75,,,
401754567,2025,Stanford,Florida State,2025-10-19,17.5,,,single_source,17.0,,,
401760395,2025,New Mexico,Nevada,2025-10-19,14.0,,,single_source,10.5,,,
401752722,2025,South Carolina,Kentucky,2025-09-27,5.25,,,single_source,6.25,,,
401761617,2025,North Texas,South Alabama,2025-09-27,13.25,,,single_source,11.75,,,
401754563,2025,Oregon State,Wake Forest,2025-10-11,1.5,,,single_source,2.5,,,
401760386,2025,UNLV,Air Force,2025-10-11,7.0,,,single_source,7.0,,,
401756907,2025,Oklahoma State,Baylor,2025-09-27,21.0,,,single_source,19.0,,,
401762490,2025,South Florida,Florida Atlantic,2025-10-18,20.5,,,single_source,20.5,,,
401754565,2025,Clemson,SMU,2025-10-18,3.5,,,single_source,10.75,,,
401756919,2025,Kansas State,TCU,2025-10-11,3.0,,,single_source,2.0,,,
401761615,2025,Louisiana,Marshall,2025-09-28,2.5,,,single_source,3.0,,,
401761616,2025,UL Monroe,Arkansas State,2025-09-27,1.5,,,single_source,2.25,,,
401762485,2025,UTSA,Rice,2025-10-11,9.0,,,single_source,11.75,,,
401752721,2025,Missouri,Massachusetts,2025-09-27,44.5,,,single_source,42.5,,,
401760389,2025,Hawai'i,Utah State,2025-10-12,1.75,,,single_source,1.75,,,
401757272,2025,UTEP,Louisiana Tech,2025-09-28,3.5,,,single_source,3.5,,,
401760391,2025,Wyoming,San José State,2025-10-11,1.5,,,single_source,1.5,,,
401757273,2025,Missouri State,Western Kentucky,2025-09-27,3.5,,,single_source,6.25,,,
401757270,2025,Kennesaw State,Middle Tennessee,2025-09-27,7.0,,,single_source,6.75,,,
