game_id,season,home_team,away_team,date,cfbd_closing_spread,sbro_closing_spread,closing_spread_difference,market_data_quality_flag,cfbd_opening_spread,sbro_opening_spread,opening_spread_difference,opening_line_confidence
400548447,2014,Idaho,Troy,2014-11-15,3.5,5.0,1.5,verified,,4.0,,sbro_heuristic_only_unvalidated
400548242,2014,BYU,UNLV,2014-11-16,22.0,26.5,4.5,source_variance,,23.5,,sbro_heuristic_only_unvalidated
400610210,2014,Penn State,Boston College,2014-12-27,2.5,3.0,0.5,verified,,2.5,,sbro_heuristic_only_unvalidated
400610208,2014,Clemson,Oklahoma,2014-12-29,6.0,6.0,0.0,verified,,0.0,,sbro_heuristic_only_unvalidated
400610226,2014,West Virginia,Texas A&M,2014-12-29,3.5,3.0,0.5,verified,,3.5,,sbro_heuristic_only_unvalidated
400610223,2014,Texas,Arkansas,2014-12-30,5.0,7.0,2.0,verified,,5.0,,sbro_heuristic_only_unvalidated
400610215,2014,Louisville,Georgia,2014-12-30,7.0,7.0,0.0,verified,,7.0,,sbro_heuristic_only_unvalidated
400610214,2014,LSU,Notre Dame,2014-12-30,7.5,8.5,1.0,verified,,8.0,,sbro_heuristic_only_unvalidated
400610206,2014,Stanford,Maryland,2014-12-31,13.0,14.0,1.0,verified,,13.5,,sbro_heuristic_only_unvalidated
400610182,2014,TCU,Ole Miss,2014-12-31,3.0,3.0,0.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400610178,2014,Ohio State,Alabama,2015-01-02,9.0,7.5,1.5,verified,,9.5,,sbro_heuristic_only_unvalidated
400610177,2014,Florida State,Oregon,2015-01-01,8.5,7.5,1.0,verified,,8.0,,sbro_heuristic_only_unvalidated
400610179,2014,Baylor,Michigan State,2015-01-01,1.5,3.0,1.5,verified,,2.0,,sbro_heuristic_only_unvalidated
400610217,2014,Minnesota,Missouri,2015-01-01,6.5,3.5,3.0,source_variance,,5.5,,sbro_heuristic_only_unvalidated
400610219,2014,Wisconsin,Auburn,2015-01-01,6.5,6.0,0.5,verified,,4.5,,sbro_heuristic_only_unvalidated
400610218,2014,UCLA,Kansas State,2015-01-02,2.5,1.5,1.0,verified,,1.5,,sbro_heuristic_only_unvalidated
400610213,2014,Pittsburgh,Houston,2015-01-02,2.0,,,single_source,,,,
400610224,2014,Tennessee,Iowa,2015-01-02,3.0,3.0,0.0,verified,,2.5,,sbro_heuristic_only_unvalidated
400547787,2014,Miami,Florida A&M,2014-09-06,46.5,45.0,1.5,verified,,,,
400548463,2014,BYU,Savannah State,2014-11-22,59.0,59.0,0.0,verified,,,,
400547830,2014,Wake Forest,Gardner-Webb,2014-09-06,21.5,22.0,0.5,verified,,,,
400548344,2014,Ole Miss,Presbyterian,2014-11-08,48.5,,,single_source,,,,
400548331,2014,Georgia,Charleston Southern,2014-11-22,45.0,43.0,2.0,verified,,,,
400548394,2014,LSU,Sam Houston,2014-09-06,33.0,31.0,2.0,verified,,,,
400547969,2014,Nebraska,McNeese,2014-09-06,25.0,34.0,9.0,source_conflict,,,,
400548188,2014,Utah State,Idaho State,2014-09-07,35.0,37.0,2.0,verified,,,,
400548363,2014,South Carolina,Furman,2014-10-18,37.5,37.5,0.0,verified,,37.0,,sbro_heuristic_only_unvalidated
400548328,2014,Alabama,Western Carolina,2014-11-22,49.0,51.5,2.5,source_variance,,,,
400548329,2014,Auburn,Samford,2014-11-23,38.5,37.5,1.0,verified,,,,
400547841,2014,West Virginia,Towson,2014-09-06,28.5,25.0,3.5,source_variance,,,,
400547847,2014,Kansas,Southeast Missouri State,2014-09-06,25.0,24.0,1.0,verified,,,,
400548345,2014,Mississippi State,UT Martin,2014-11-08,41.0,45.0,4.0,source_variance,,,,
400548330,2014,Florida,Eastern Kentucky,2014-11-22,30.0,30.5,0.5,verified,,,,
400548001,2014,Wisconsin,Western Illinois,2014-09-06,38.5,40.5,2.0,verified,,,,
400548460,2014,Army,Fordham,2014-11-22,9.5,3.5,6.0,source_variance,,,,
400548016,2014,Southern Miss,Alcorn State,2014-09-06,18.0,13.5,4.5,source_variance,,,,
400547651,2014,Houston,Grambling,2014-09-07,47.5,49.5,2.0,verified,,,,
400547741,2014,Clemson,South Carolina State,2014-09-06,29.5,34.0,4.5,source_variance,,,,
400548410,2014,Georgia Southern,Savannah State,2014-09-06,42.0,40.5,1.5,verified,,,,
400610227,2014,Oklahoma State,Washington,2015-01-03,5.0,7.0,2.0,verified,,5.0,,sbro_heuristic_only_unvalidated
400610228,2014,Florida,East Carolina,2015-01-03,7.0,6.5,0.5,verified,,7.5,,sbro_heuristic_only_unvalidated
400610200,2014,Arkansas State,Toledo,2015-01-05,1.0,3.0,2.0,verified,,2.0,,sbro_heuristic_only_unvalidated
400610325,2014,Ohio State,Oregon,2015-01-13,6.5,5.5,1.0,verified,,7.5,,sbro_heuristic_only_unvalidated
400547646,2014,South Florida,Western Carolina,2014-08-30,26.0,27.0,1.0,verified,,,,
400548173,2014,Hawai'i,Washington,2014-08-31,17.25,18.0,0.75,verified,,19.5,,sbro_heuristic_only_unvalidated
400548409,2014,Georgia State,New Mexico State,2014-09-06,3.0,4.0,1.0,verified,,1.5,,sbro_heuristic_only_unvalidated
400547809,2014,Florida International,Pittsburgh,2014-09-13,27.5,24.5,3.0,source_variance,,25.0,,sbro_heuristic_only_unvalidated
400548223,2014,Hawai'i,Nevada,2014-10-26,4.0,3.0,1.0,verified,,4.0,,sbro_heuristic_only_unvalidated
400547905,2014,Illinois,Western Kentucky,2014-09-06,1.5,3.0,1.5,verified,,7.0,,sbro_heuristic_only_unvalidated
400547986,2014,Penn State,Akron,2014-09-06,18.0,14.0,4.0,source_variance,,18.5,,sbro_heuristic_only_unvalidated
400547989,2014,Purdue,Central Michigan,2014-09-06,2.5,3.0,0.5,verified,,2.0,,sbro_heuristic_only_unvalidated
400548098,2014,Army,Buffalo,2014-09-06,1.0,3.0,2.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400548396,2014,Tennessee,Arkansas State,2014-09-06,14.5,16.0,1.5,verified,,17.5,,sbro_heuristic_only_unvalidated
400547655,2014,Temple,Navy,2014-09-06,4.0,3.0,1.0,verified,,3.5,,sbro_heuristic_only_unvalidated
400548101,2014,Florida,Eastern Michigan,2014-09-06,38.0,41.0,3.0,source_variance,,38.0,,sbro_heuristic_only_unvalidated
400548183,2014,Hawai'i,Oregon State,2014-09-07,11.0,9.5,1.5,verified,,12.5,,sbro_heuristic_only_unvalidated
400547845,2014,UTEP,Texas Tech,2014-09-07,18.0,21.0,3.0,source_variance,,19.0,,sbro_heuristic_only_unvalidated
400547658,2014,BYU,Houston,2014-09-12,14.0,17.0,3.0,source_variance,,16.5,,sbro_heuristic_only_unvalidated
400548021,2014,North Texas,Louisiana Tech,2014-09-12,4.0,3.0,1.0,verified,,6.5,,sbro_heuristic_only_unvalidated
400548106,2014,Buffalo,Baylor,2014-09-13,27.0,33.0,6.0,source_variance,,31.0,,sbro_heuristic_only_unvalidated
400547659,2014,Cincinnati,Toledo,2014-09-12,12.0,9.0,3.0,source_variance,,10.0,,sbro_heuristic_only_unvalidated
400548193,2014,Oregon,Wyoming,2014-09-13,43.0,42.5,0.5,verified,,43.5,,sbro_heuristic_only_unvalidated
400548024,2014,Alabama,Southern Miss,2014-09-13,49.0,46.0,3.0,source_variance,,47.5,,sbro_heuristic_only_unvalidated
400547850,2014,Oklahoma,Tennessee,2014-09-14,21.0,21.0,0.0,verified,,20.0,,sbro_heuristic_only_unvalidated
400548392,2014,South Carolina,Georgia,2014-09-13,3.0,6.0,3.0,source_variance,,5.5,,sbro_heuristic_only_unvalidated
400548023,2014,Texas A&M,Rice,2014-09-14,30.0,31.0,1.0,verified,,31.0,,sbro_heuristic_only_unvalidated
400547730,2014,Boston College,USC,2014-09-14,20.0,17.0,3.0,source_variance,,17.0,,sbro_heuristic_only_unvalidated
400548389,2014,LSU,UL Monroe,2014-09-13,28.0,31.0,3.0,source_variance,,31.0,,sbro_heuristic_only_unvalidated
400547990,2014,Notre Dame,Purdue,2014-09-13,29.5,30.0,0.5,verified,,28.5,,sbro_heuristic_only_unvalidated
400547848,2014,Texas,UCLA,2014-09-14,6.0,8.5,2.5,source_variance,,7.0,,sbro_heuristic_only_unvalidated
400548390,2014,Ole Miss,Louisiana,2014-09-13,27.0,,,single_source,,,,
400548265,2014,Stanford,Army,2014-09-13,27.5,29.5,2.0,verified,,28.0,,sbro_heuristic_only_unvalidated
400548263,2014,Colorado,Arizona State,2014-09-14,13.5,16.5,3.0,source_variance,,15.5,,sbro_heuristic_only_unvalidated
400547660,2014,Missouri,UCF,2014-09-13,9.0,11.0,2.0,verified,,10.0,,sbro_heuristic_only_unvalidated
400547781,2014,Virginia,Louisville,2014-09-13,10.0,3.5,6.5,source_variance,,6.5,,sbro_heuristic_only_unvalidated
400547983,2014,Ohio State,Kent State,2014-09-13,26.5,31.5,5.0,source_variance,,32.0,,sbro_heuristic_only_unvalidated
400547661,2014,UConn,Boise State,2014-09-13,16.0,15.5,0.5,verified,,15.5,,sbro_heuristic_only_unvalidated
400547773,2014,Georgia Tech,Georgia Southern,2014-09-13,24.0,16.0,8.0,source_conflict,,22.5,,sbro_heuristic_only_unvalidated
400547816,2014,Central Michigan,Syracuse,2014-09-13,7.5,4.5,3.0,source_variance,,7.0,,sbro_heuristic_only_unvalidated
400547849,2014,Maryland,West Virginia,2014-09-13,4.5,3.5,1.0,verified,,3.5,,sbro_heuristic_only_unvalidated
400547917,2014,Bowling Green,Indiana,2014-09-13,3.0,9.0,6.0,source_variance,,4.0,,sbro_heuristic_only_unvalidated
400548019,2014,Marshall,Ohio,2014-09-13,19.0,20.0,1.0,verified,,20.0,,sbro_heuristic_only_unvalidated
400548109,2014,Vanderbilt,Massachusetts,2014-09-13,17.0,16.5,0.5,verified,,17.5,,sbro_heuristic_only_unvalidated
400548189,2014,Georgia State,Air Force,2014-09-13,9.5,12.5,3.0,source_variance,,13.0,,sbro_heuristic_only_unvalidated
400547663,2014,South Florida,NC State,2014-09-13,1.5,2.5,1.0,verified,,3.0,,sbro_heuristic_only_unvalidated
400547753,2014,Duke,Kansas,2014-09-13,20.5,11.5,9.0,source_conflict,,17.5,,sbro_heuristic_only_unvalidated
400547788,2014,Miami,Arkansas State,2014-09-13,17.0,14.0,3.0,source_variance,,17.5,,sbro_heuristic_only_unvalidated
400548096,2014,Toledo,New Hampshire,2014-08-30,10.5,11.5,1.0,verified,,,,
400548107,2014,Ball State,Indiana State,2014-09-13,20.0,18.5,1.5,verified,,,,
400548406,2014,Louisiana,Southern,2014-08-30,38.0,38.5,0.5,verified,,,,
400547837,2014,TCU,Samford,2014-08-30,34.5,32.5,2.0,verified,,,,
400547763,2014,Florida State,The Citadel,2014-09-06,58.5,56.5,2.0,verified,,,,
400548407,2014,Texas State,Arkansas-Pine Bluff,2014-08-30,28.0,31.5,3.5,source_variance,,,,
400548004,2014,Florida International,Bethune-Cookman,2014-08-30,1.0,2.0,1.0,verified,,,,
400548006,2014,Middle Tennessee,Savannah State,2014-08-30,41.0,41.0,0.0,verified,,,,
400548175,2014,San Diego State,Northern Arizona,2014-08-30,17.5,16.5,1.0,verified,,,,
400548405,2014,Arkansas State,Montana State,2014-08-30,8.5,12.5,4.0,source_variance,,,,
400547851,2014,Texas Tech,Arkansas,2014-09-13,4.5,,,single_source,,1.0,,sbro_heuristic_only_unvalidated
400547852,2014,Iowa,Iowa State,2014-09-13,15.5,13.0,2.5,source_variance,,13.0,,sbro_heuristic_only_unvalidated
400547945,2014,Michigan,Miami (OH),2014-09-13,31.5,32.0,0.5,verified,,30.0,,sbro_heuristic_only_unvalidated
400547855,2014,TCU,Minnesota,2014-09-13,8.5,17.5,9.0,source_conflict,,8.0,,sbro_heuristic_only_unvalidated
400547906,2014,Washington,Illinois,2014-09-13,15.0,,,single_source,,,,
400548391,2014,South Alabama,Mississippi State,2014-09-13,13.0,14.5,1.5,verified,,15.5,,sbro_heuristic_only_unvalidated
400548110,2014,Idaho,Western Michigan,2014-09-13,2.5,2.5,0.0,verified,,2.5,,sbro_heuristic_only_unvalidated
400548022,2014,Old Dominion,Eastern Michigan,2014-09-13,11.5,21.0,9.5,source_conflict,,14.0,,sbro_heuristic_only_unvalidated
400547665,2014,Florida Atlantic,Tulsa,2014-09-13,1.5,1.0,0.5,verified,,1.5,,sbro_heuristic_only_unvalidated
400547831,2014,Utah State,Wake Forest,2014-09-13,14.0,16.0,2.0,verified,,11.0,,sbro_heuristic_only_unvalidated
400547853,2014,Oklahoma State,UTSA,2014-09-13,13.5,11.5,2.0,verified,,13.5,,sbro_heuristic_only_unvalidated
400548020,2014,Middle Tennessee,Western Kentucky,2014-09-13,1.0,1.0,0.0,verified,,1.0,,sbro_heuristic_only_unvalidated
400548108,2014,UNLV,Northern Illinois,2014-09-13,12.0,9.5,2.5,source_variance,,8.5,,sbro_heuristic_only_unvalidated
400548413,2014,Troy,Abilene Christian,2014-09-13,14.0,11.5,2.5,source_variance,,,,
400548388,2014,Florida,Kentucky,2014-09-13,17.0,18.5,1.5,verified,,17.5,,sbro_heuristic_only_unvalidated
400547664,2014,Tulane,SE Louisiana,2014-09-14,4.5,1.0,3.5,source_variance,,,,
400547995,2014,Rutgers,Penn State,2014-09-14,4.0,3.5,0.5,verified,,3.5,,sbro_heuristic_only_unvalidated
400548026,2014,UTEP,New Mexico State,2014-09-14,11.0,10.0,1.0,verified,,10.5,,sbro_heuristic_only_unvalidated
400548412,2014,Texas State,Navy,2014-09-14,13.0,5.5,7.5,source_conflict,,12.5,,sbro_heuristic_only_unvalidated
400547970,2014,Fresno State,Nebraska,2014-09-14,10.0,11.5,1.5,verified,,10.0,,sbro_heuristic_only_unvalidated
400548192,2014,Arizona,Nevada,2014-09-14,16.5,,,single_source,,,,
400547856,2014,Kansas State,Auburn,2014-09-18,6.5,7.0,0.5,verified,,8.0,,sbro_heuristic_only_unvalidated
400547666,2014,South Florida,UConn,2014-09-20,2.5,1.5,1.0,verified,,3.5,,sbro_heuristic_only_unvalidated
400547742,2014,Florida State,Clemson,2014-09-21,20.5,9.5,11.0,source_conflict,,19.5,,sbro_heuristic_only_unvalidated
400548267,2014,Washington State,Oregon,2014-09-21,19.5,22.0,2.5,source_variance,,24.0,,sbro_heuristic_only_unvalidated
400548384,2014,Alabama,Florida,2014-09-20,16.0,14.0,2.0,verified,,15.5,,sbro_heuristic_only_unvalidated
400547858,2014,West Virginia,Oklahoma,2014-09-20,11.0,7.5,3.5,source_variance,,12.5,,sbro_heuristic_only_unvalidated
400547671,2014,SMU,Texas A&M,2014-09-20,28.0,34.0,6.0,source_variance,,29.0,,sbro_heuristic_only_unvalidated
400548386,2014,LSU,Mississippi State,2014-09-20,7.0,7.0,0.0,verified,,8.0,,sbro_heuristic_only_unvalidated
400547954,2014,Michigan State,Eastern Michigan,2014-09-20,45.0,43.5,1.5,verified,,44.0,,sbro_heuristic_only_unvalidated
400548387,2014,Vanderbilt,South Carolina,2014-09-20,20.5,21.5,1.0,verified,,20.0,,sbro_heuristic_only_unvalidated
400547918,2014,Missouri,Indiana,2014-09-20,16.0,14.0,2.0,verified,,15.0,,sbro_heuristic_only_unvalidated
400547822,2014,BYU,Virginia,2014-09-20,13.5,16.5,3.0,source_variance,,15.5,,sbro_heuristic_only_unvalidated
400547789,2014,Nebraska,Miami,2014-09-21,8.0,8.0,0.0,verified,,8.0,,sbro_heuristic_only_unvalidated
400547774,2014,Virginia Tech,Georgia Tech,2014-09-20,6.0,7.5,1.5,verified,,8.0,,sbro_heuristic_only_unvalidated
400547810,2014,Pittsburgh,Iowa,2014-09-20,4.0,,,single_source,,,,
400548031,2014,Rice,Old Dominion,2014-09-20,10.0,7.0,3.0,source_variance,,10.0,,sbro_heuristic_only_unvalidated
400547673,2014,Duke,Tulane,2014-09-20,17.5,16.5,1.0,verified,,17.0,,sbro_heuristic_only_unvalidated
400547817,2014,Syracuse,Maryland,2014-09-20,1.5,1.0,0.5,verified,,1.5,,sbro_heuristic_only_unvalidated
400548196,2014,Colorado,Hawai'i,2014-09-20,7.0,9.0,2.0,verified,,7.5,,sbro_heuristic_only_unvalidated
400547669,2014,East Carolina,North Carolina,2014-09-20,2.0,1.0,1.0,verified,,1.0,,sbro_heuristic_only_unvalidated
400547782,2014,Florida International,Louisville,2014-09-20,27.0,26.5,0.5,verified,,25.5,,sbro_heuristic_only_unvalidated
400547832,2014,Wake Forest,Army,2014-09-20,3.0,2.5,0.5,verified,,3.0,,sbro_heuristic_only_unvalidated
400548191,2014,Hawai'i,Northern Iowa,2014-09-14,1.0,4.5,3.5,source_variance,,,,
400548025,2014,UAB,Alabama A&M,2014-09-13,39.5,35.5,4.0,source_variance,,,,
400547672,2014,Temple,Delaware State,2014-09-20,39.5,39.0,0.5,verified,,,,
400548264,2014,Washington State,Portland State,2014-09-14,23.5,23.5,0.0,verified,,,,
400547857,2014,Kansas,Central Michigan,2014-09-20,2.5,6.0,3.5,source_variance,,2.5,,sbro_heuristic_only_unvalidated
400547946,2014,Michigan,Utah,2014-09-20,6.5,3.0,3.5,source_variance,,7.0,,sbro_heuristic_only_unvalidated
400547996,2014,Navy,Rutgers,2014-09-20,5.5,5.0,0.5,verified,,5.5,,sbro_heuristic_only_unvalidated
400548030,2014,North Texas,Nicholls,2014-09-20,38.5,36.5,2.0,verified,,,,
400547907,2014,Illinois,Texas State,2014-09-20,14.0,10.5,3.5,source_variance,,14.0,,sbro_heuristic_only_unvalidated
400547962,2014,Minnesota,San José State,2014-09-20,6.5,7.0,0.5,verified,,8.5,,sbro_heuristic_only_unvalidated
400547987,2014,Penn State,Massachusetts,2014-09-20,30.0,26.5,3.5,source_variance,,28.5,,sbro_heuristic_only_unvalidated
400548027,2014,Wyoming,Florida Atlantic,2014-09-20,3.5,2.5,1.0,verified,,4.0,,sbro_heuristic_only_unvalidated
400548268,2014,Washington,Georgia State,2014-09-20,36.5,,,single_source,,,,
400547668,2014,Cincinnati,Miami (OH),2014-09-20,32.0,30.0,2.0,verified,,28.5,,sbro_heuristic_only_unvalidated
400547670,2014,Memphis,Middle Tennessee,2014-09-20,7.5,12.0,4.5,source_variance,,7.5,,sbro_heuristic_only_unvalidated
400548028,2014,Louisiana Tech,Northwestern State,2014-09-20,24.0,23.0,1.0,verified,,,,
400548032,2014,Southern Miss,App State,2014-09-20,4.0,3.0,1.0,verified,,4.0,,sbro_heuristic_only_unvalidated
400548111,2014,Toledo,Ball State,2014-09-20,9.0,14.0,5.0,source_variance,,8.0,,sbro_heuristic_only_unvalidated
400548112,2014,Ohio,Idaho,2014-09-20,13.0,10.5,2.5,source_variance,,13.0,,sbro_heuristic_only_unvalidated
400548115,2014,Arkansas,Northern Illinois,2014-09-20,8.0,13.5,5.5,source_variance,,12.5,,sbro_heuristic_only_unvalidated
400548203,2014,Arkansas State,Utah State,2014-09-20,1.5,2.5,1.0,verified,,4.0,,sbro_heuristic_only_unvalidated
400548414,2014,South Alabama,Georgia Southern,2014-09-20,2.5,1.0,1.5,verified,,1.5,,sbro_heuristic_only_unvalidated
400548197,2014,New Mexico State,New Mexico,2014-09-21,3.0,5.5,2.5,source_variance,,2.0,,sbro_heuristic_only_unvalidated
400560174,2014,Houston,UNLV,2014-09-21,19.5,20.0,0.5,verified,,19.5,,sbro_heuristic_only_unvalidated
400548266,2014,Arizona,California,2014-09-21,16.0,,,single_source,,,,
400548194,2014,Boise State,Louisiana,2014-09-21,18.0,17.5,0.5,verified,,16.5,,sbro_heuristic_only_unvalidated
400548198,2014,Oregon State,San Diego State,2014-09-21,8.5,10.5,2.0,verified,,10.0,,sbro_heuristic_only_unvalidated
400548269,2014,Arizona State,UCLA,2014-09-26,3.0,3.5,0.5,verified,,3.5,,sbro_heuristic_only_unvalidated
400547859,2014,Oklahoma State,Texas Tech,2014-09-25,14.0,14.0,0.0,verified,,15.0,,sbro_heuristic_only_unvalidated
400547818,2014,Syracuse,Notre Dame,2014-09-28,13.0,9.0,4.0,source_variance,,11.5,,sbro_heuristic_only_unvalidated
400547955,2014,Michigan State,Wyoming,2014-09-27,32.0,27.5,4.5,source_variance,,31.5,,sbro_heuristic_only_unvalidated
400547676,2014,Ole Miss,Memphis,2014-09-27,21.0,,,single_source,,,,
400548381,2014,Georgia,Tennessee,2014-09-27,18.0,18.5,0.5,verified,,17.5,,sbro_heuristic_only_unvalidated
400548380,2014,South Carolina,Missouri,2014-09-27,5.5,6.5,1.0,verified,,5.5,,sbro_heuristic_only_unvalidated
400548273,2014,Washington,Stanford,2014-09-27,5.5,,,single_source,,,,
400548379,2014,LSU,New Mexico State,2014-09-27,43.0,44.0,1.0,verified,,42.5,,sbro_heuristic_only_unvalidated
400548114,2014,Buffalo,Norfolk State,2014-09-20,26.0,23.0,3.0,source_variance,,,,
400548113,2014,Western Michigan,Murray State,2014-09-20,15.0,12.5,2.5,source_variance,,,,
400548195,2014,Fresno State,Southern Utah,2014-09-21,16.5,17.5,1.0,verified,,,,
400548270,2014,USC,Oregon State,2014-09-28,13.0,7.0,6.0,source_variance,,10.0,,sbro_heuristic_only_unvalidated
400547678,2014,Wisconsin,South Florida,2014-09-27,32.0,32.5,0.5,verified,,33.0,,sbro_heuristic_only_unvalidated
400547908,2014,Nebraska,Illinois,2014-09-28,19.0,21.5,2.5,source_variance,,18.0,,sbro_heuristic_only_unvalidated
400547674,2014,Ohio State,Cincinnati,2014-09-27,12.5,17.0,4.5,source_variance,,14.0,,sbro_heuristic_only_unvalidated
400547861,2014,Kansas State,UTEP,2014-09-27,30.0,27.5,2.5,source_variance,,30.0,,sbro_heuristic_only_unvalidated
400547677,2014,SMU,TCU,2014-09-27,31.0,31.5,0.5,verified,,29.0,,sbro_heuristic_only_unvalidated
400547679,2014,Rutgers,Tulane,2014-09-27,11.5,13.5,2.0,verified,,10.5,,sbro_heuristic_only_unvalidated
400547930,2014,Purdue,Iowa,2014-09-27,13.5,8.0,5.5,source_variance,,12.0,,sbro_heuristic_only_unvalidated
400547978,2014,Penn State,Northwestern,2014-09-27,9.0,10.5,1.5,verified,,10.0,,sbro_heuristic_only_unvalidated
400548383,2014,Kentucky,Vanderbilt,2014-09-27,14.0,17.0,3.0,source_variance,,15.0,,sbro_heuristic_only_unvalidated
400547732,2014,Boston College,Colorado State,2014-09-27,3.0,6.5,3.5,source_variance,,5.0,,sbro_heuristic_only_unvalidated
400547827,2014,Virginia Tech,Western Michigan,2014-09-27,28.0,20.5,7.5,source_conflict,,25.0,,sbro_heuristic_only_unvalidated
400547811,2014,Pittsburgh,Akron,2014-09-27,17.5,,,single_source,,,,
400547919,2014,Indiana,Maryland,2014-09-27,3.0,2.5,0.5,verified,,2.5,,sbro_heuristic_only_unvalidated
400548116,2014,Massachusetts,Bowling Green,2014-09-27,12.0,6.0,6.0,source_variance,,10.5,,sbro_heuristic_only_unvalidated
400547823,2014,Virginia,Kent State,2014-09-27,21.0,25.5,4.5,source_variance,,22.5,,sbro_heuristic_only_unvalidated
400547833,2014,Louisville,Wake Forest,2014-09-27,21.0,21.0,0.0,verified,,21.0,,sbro_heuristic_only_unvalidated
400547947,2014,Michigan,Minnesota,2014-09-27,9.5,10.0,0.5,verified,,8.0,,sbro_heuristic_only_unvalidated
400548033,2014,UAB,Florida International,2014-09-27,14.0,14.0,0.0,verified,,11.5,,sbro_heuristic_only_unvalidated
400548038,2014,Navy,Western Kentucky,2014-09-27,7.0,8.0,1.0,verified,,7.0,,sbro_heuristic_only_unvalidated
400548119,2014,Buffalo,Miami (OH),2014-09-27,6.5,7.0,0.5,verified,,6.5,,sbro_heuristic_only_unvalidated
